Time,L 5 X,L 5 Y,L 5 Z,L 5 Length,L 5 v(X),L 5 v(Y),L 5 v(Z),L 5 v(abs),L 5 a(X),L 5 a(Y),L 5 a(Z),L 5 a(abs),L 5 #2D
0.749997,0.27680025,0.59322822,0.9614163,0.00482722,0.00695887,-0.00205577,-0.00434043,0.00845526,0.04725135,0.02860689,-0.04001412,0.04678139,3
0.75833,0.27686048,0.59320968,0.96137744,0.00490126,0.00735435,-0.00200809,-0.0044948,0.00884998,0.0324562,-0.0055361,-0.03068354,0.04313406,3
0.766664,0.27691224,0.59318542,0.96134299,0.004968,0.00781152,-0.00203193,-0.00474395,0.00936235,0.01642538,-0.03387003,-0.0215449,0.03518963,3
0.774997,0.276972,0.59316349,0.96130472,0.00504227,0.00783268,-0.00279428,-0.00495913,0.00968255,-0.00906238,-0.05710649,-0.01252424,0.01931167,3
0.78333,0.27704385,0.59313637,0.96126443,0.005129,0.00760767,-0.00345887,-0.00506999,0.00977472,-0.04915393,-0.08006041,0.00028494,-0.00360203,3
0.791663,0.2771323,0.59313518,0.96121275,0.00523145,0.00716182,-0.0040436,-0.00504078,0.00964634,-0.08457608,-0.09181336,0.01851101,-0.02314699,3
0.799997,0.27717754,0.59306973,0.96116889,0.00532231,0.00623676,-0.00474932,-0.00479104,0.00918734,-0.09489671,-0.08123699,0.03272203,-0.03300141,3
0.80833,0.27722564,0.59303784,0.96113104,0.00539132,0.00489833,-0.00581028,-0.00436785,0.00876534,-0.09162141,-0.07158932,0.03712921,-0.03204908,3
0.816663,0.27724946,0.5929727,0.96109974,0.00546742,0.00399114,-0.00641349,-0.00384213,0.0084749,-0.0839628,-0.06819777,0.03639371,-0.01964808,3
0.824997,0.27728152,0.59292787,0.9610725,0.00552889,0.00373007,-0.00659409,-0.00357749,0.00837818,-0.06582136,-0.05802561,0.03408102,-0.00383874,3
0.83333,0.27730766,0.59286422,0.96104151,0.00560436,0.00348927,-0.00692788,-0.00351132,0.00851468,-0.04315411,-0.03929055,0.02778075,0.00341451,3
0.841663,0.27734226,0.59281105,0.96101683,0.00567243,0.00303776,-0.00747207,-0.0033188,0.00872205,-0.03409949,-0.0228049,0.02088445,-0.00141048,3
0.849997,0.27737263,0.59274554,0.96098256,0.00575235,0.00265629,-0.00782553,-0.00304521,0.00880727,-0.03474204,-0.00620251,0.02377889,-0.01608169,3
0.85833,0.2773912,0.59268552,0.96095639,0.00582041,0.00248701,-0.00768247,-0.00284792,0.00856249,-0.02726816,0.01653679,0.03142976,-0.03481862,3
0.866663,0.27739373,0.5925951,0.96093976,0.00591238,0.00228287,-0.00721577,-0.00272216,0.00804294,-0.01228521,0.04942812,0.03299977,-0.05843911,3
0.874996,0.27741918,0.59255099,0.96091944,0.00596722,0.00212164,-0.00674489,-0.00232936,0.00744451,-0.00660068,0.07503808,0.03236679,-0.07876016,3
0.88333,0.27743781,0.59248841,0.9609009,0.00603509,0.00220896,-0.00617268,-0.00194133,0.00683742,-0.00879715,0.08262937,0.03539949,-0.0871506,3
0.891663,0.277468,0.59246778,0.96087438,0.00608026,0.00236244,-0.00509562,-0.00169934,0.00586807,-0.00816351,0.08027259,0.03565818,-0.08485419,3
0.899996,0.27747545,0.59240294,0.96087068,0.00614564,0.00213862,-0.0043744,-0.00146628,0.00508518,-0.00692431,0.08178058,0.02767585,-0.08218668,3
0.90833,0.2774941,0.59236842,0.96086287,0.00618564,0.0019163,-0.00376822,-0.00119031,0.00439187,-0.01108417,0.07071552,0.01992003,-0.0710666,3
0.916663,0.27751178,0.59234983,0.96085501,0.00621248,0.00180931,-0.0035,-0.0009805,0.00406017,-0.01605166,0.03394751,0.01657499,-0.04040119,3
0.924996,0.27752319,0.59232301,0.96084327,0.0062439,0.00188679,-0.00276984,-0.00098706,0.00349375,-0.01742018,-0.00526909,0.01349937,-0.00461287,3
0.93333,0.27754363,0.59231591,0.96083176,0.00626841,0.0017497,-0.00289918,-0.00094712,0.00351621,-0.01973883,-0.0287559,0.00937589,0.01859979,3
0.941663,0.27755237,0.59226626,0.9608295,0.00631888,0.0014487,-0.00378193,-0.0008297,0.00413402,-0.02502582,-0.04230057,0.00639563,0.02958541,3
