Time,L 5 X,L 5 Y,L 5 Z,L 5 Length,L 5 v(X),L 5 v(Y),L 5 v(Z),L 5 v(abs),L 5 a(X),L 5 a(Y),L 5 a(Z),L 5 a(abs),L 5 #2D
23.974903,0.06926118,0.41640809,0.96668136,1.20378816,-0.04608545,-0.23220035,0.05899155,0.24396901,0.40697181,-0.70194048,0.1271878,0.6089102,3
23.983236,0.06889766,0.414213,0.9672119,1.20607555,-0.04467058,-0.23355071,0.05822503,0.24480921,0.77090341,1.22687507,-0.52512497,-1.41920495,3
23.99157,0.06844788,0.41192672,0.96783733,1.20848811,-0.03662206,-0.2081036,0.04715521,0.21649918,1.06283414,2.96036124,-1.09424639,-3.22382212,3
23.999903,0.06811092,0.41035464,0.96822137,1.21014106,-0.02231033,-0.16443139,0.03102196,0.1688129,1.168486,3.88902593,-1.34744644,-4.17080975,3
24.008236,0.06786666,0.40921041,0.9683851,1.21132243,-0.00766996,-0.11927533,0.01632637,0.1206316,1.0024668,3.79090858,-1.17561579,-4.03072405,3
24.016569,0.06806568,0.40870348,0.96827304,1.21187842,0.0010556,-0.08522873,0.00638845,0.08547433,0.50325203,2.84959507,-0.68530995,-2.96762156,3
24.024902,0.06823767,0.40824217,0.96822017,1.21237361,0.00189827,-0.06981401,0.00399889,0.0699542,-0.14205185,1.55521452,-0.13318168,-1.50790727,3
24.033237,0.06839479,0.40781644,0.96825331,1.21282864,-0.00380681,-0.0669944,0.00753108,0.06752376,-0.62903911,0.41078174,0.27149424,-0.24814504,3
24.041571,0.06814944,0.40712911,0.96843457,1.21358061,-0.01499413,-0.07292836,0.01447862,0.07584853,-0.82006079,-0.282235,0.47474277,0.48608616,3
24.049904,0.06789694,0.4064433,0.96858448,1.21432662,-0.02494368,-0.07951858,0.0200338,0.08571315,-0.81735015,-0.53107125,0.53950977,0.77253556,3
24.058237,0.0676513,0.40577206,0.96874511,1.21505916,-0.03043664,-0.08512382,0.02275178,0.09322069,-0.69522214,-0.5304358,0.52263075,0.80294931,3
24.06657,0.0674137,0.40507641,0.96894169,1.21582007,-0.03226137,-0.0876758,0.02529095,0.09678572,-0.50143468,-0.46159691,0.46429279,0.70942158,3
24.074903,0.06719331,0.40436763,0.96916991,1.2165966,-0.03606744,-0.08993244,0.03004086,0.10144534,-0.35402846,-0.43959087,0.43281448,0.64205188,3
24.083237,0.06685751,0.40351817,0.96941125,1.21754134,-0.03977024,-0.09309746,0.03497436,0.1071075,-0.28266385,-0.44011247,0.42372209,0.61645329,3
24.09157,0.06648528,0.40275377,0.96973872,1.21845245,-0.04243153,-0.09819011,0.03846601,0.11367218,-0.21058741,-0.39277562,0.37451789,0.53853428,3
24.099903,0.06605824,0.40195596,0.97009754,1.21942592,-0.04330742,-0.10327262,0.04059212,0.11911543,-0.09097281,-0.17432924,0.2779721,0.28040731,3
24.108236,0.06570633,0.40111315,0.97048724,1.22041893,-0.04298235,-0.10545415,0.04229682,0.12147873,0.03510426,0.24433316,0.17128365,-0.15463117,3
24.11657,0.06538705,0.4001509,0.97081238,1.22148359,-0.04239055,-0.10269534,0.0436719,0.11937556,0.15023154,0.7631228,0.06897496,-0.66129947,3
24.124903,0.06507093,0.39916828,0.97114438,1.22256792,-0.04091458,-0.09235032,0.04433411,0.1103091,0.24038631,1.18694758,-0.03185285,-1.07438612,3
24.133236,0.06469628,0.39838418,0.97152507,1.2235167,-0.03849641,-0.07735761,0.04341024,0.09669861,0.33257142,1.44264078,-0.11695451,-1.33658135,3
24.141569,0.06432631,0.39786294,0.9719398,1.22427869,-0.03500088,-0.06161863,0.04144745,0.08209634,0.43661922,1.54332697,-0.14993563,-1.42912078,3
24.149902,0.0640417,0.39757192,0.97231966,1.2248354,-0.03126202,-0.05035599,0.03904656,0.07097657,0.50544316,1.47056651,-0.09939315,-1.29099071,3
24.158236,0.06385725,0.3972553,0.97258335,1.22528684,-0.02633031,-0.03973411,0.03788963,0.06089096,0.51212591,1.31254375,0.04350706,-0.96367139,3
24.166569,0.06368992,0.396882,0.97282273,1.22576082,-0.02104201,-0.02890598,0.03872827,0.05270865,0.49523148,1.26990616,0.24057224,-0.58247864,3
24.174902,0.06348576,0.39646164,0.97311646,1.22631276,-0.01699581,-0.01927711,0.04191117,0.04916311,0.47932807,1.28531826,0.38270736,-0.24569629,3
24.183235,0.06334633,0.39647356,0.97353286,1.22675204,-0.01416965,-0.00918631,0.04719157,0.05012197,0.45042813,1.11514688,0.36985478,-0.03289478,3
24.191568,0.06325396,0.39654052,0.97398454,1.22721791,-0.01087372,0.00352026,0.05261442,0.05384151,0.42774609,0.78896737,0.21672812,-0.00879519,3
24.199903,0.06321468,0.39668611,0.97443634,1.22769427,-0.00690895,0.01139496,0.05428693,0.05589857,0.4176569,0.50243062,0.02930906,-0.07179528,3
24.208237,0.06315579,0.39670634,0.97490108,1.22816312,-0.00286878,0.0110424,0.05138716,0.05263843,0.37873599,0.29378238,-0.10753582,-0.12101449,3
24.21657,0.06312128,0.39687061,0.97537625,1.22866702,0.00056483,0.00681761,0.0468101,0.04730733,0.26720664,0.10608646,-0.16289586,-0.151703,3
24.224903,0.06313568,0.39691511,0.97574097,1.22903478,0.00267395,0.00750426,0.04533548,0.04603009,0.10269917,0.04884101,-0.11206724,-0.09957752,3
24.233236,0.06321706,0.39697281,0.9760381,1.22934818,0.00295514,0.01185452,0.04660089,0.04817577,-0.05867366,0.17130148,0.01058825,0.05388837,3
24.24157,0.06328073,0.39687249,0.97631729,1.22965157,0.00087031,0.01358336,0.04806836,0.0499583,-0.17010109,0.26487258,0.05897944,0.12819117,3
24.249903,0.06328764,0.39718688,0.9768315,1.23025429,-0.00205838,0.01496738,0.04906614,0.05133952,-0.20422982,0.16230948,-0.07103185,-0.01822095,3
24.258236,0.06320644,0.39735502,0.97733516,1.23079145,-0.00448579,0.01685656,0.04907985,0.05208741,-0.16523437,0.03770637,-0.26703969,-0.23563896,3
24.266569,0.06311135,0.3975563,0.97778183,1.23129058,-0.00545012,0.01741297,0.04590112,0.04939462,-0.1104759,0.02371393,-0.38342288,-0.34297314,3
24.274902,0.06307583,0.3975811,0.97806966,1.23158169,-0.0050279,0.01512742,0.03928021,0.04239167,-0.10780526,0.06700382,-0.3959268,-0.31985486,3
24.283236,0.06306614,0.39765173,0.97833526,1.2318567,-0.0047143,0.01466131,0.03402903,0.03735175,-0.16511977,0.13120818,-0.32212982,-0.19528233,3
24.291569,0.06306452,0.39782941,0.97859967,1.23217523,-0.00629092,0.01666165,0.03249956,0.03705952,-0.25254953,0.23639813,-0.15308252,0.03495447,3
24.299902,0.06300861,0.39799234,0.97885543,1.23248363,-0.00998508,0.02113231,0.03386988,0.04115149,-0.32047451,0.39855143,0.05657036,0.32301813,3
24.308235,0.06289314,0.39817247,0.97914249,1.23284161,-0.01408598,0.02462337,0.03546729,0.04541645,-0.32955003,0.52730006,0.18352534,0.5182451,3
24.316568,0.06274412,0.39838225,0.97945404,1.23324573,-0.01718182,0.02823245,0.03740445,0.04991371,-0.24251725,0.58786321,0.18168354,0.55730057,3
24.324902,0.06255993,0.39860544,0.97978121,1.23368251,-0.01846921,0.034395,0.03961281,0.05561746,-0.0795543,0.60927808,0.09544459,0.49149853,3
24.333235,0.06240943,0.39893153,0.98011386,1.23417211,-0.01878027,0.04004733,0.04060464,0.06004351,0.07507192,0.6268419,0.00162956,0.41911605,3
24.341568,0.06225435,0.39926988,0.98045933,1.23467994,-0.01676659,0.04621375,0.03980533,0.06325579,0.18480249,0.65836573,-0.05579993,0.40529156,3
24.349901,0.06212478,0.3997595,0.98082417,1.23530412,-0.01396896,0.05022904,0.03732577,0.06411943,0.27099472,0.71326715,-0.05719141,0.46316966,3
24.358234,0.06197511,0.4001351,0.98113275,1.23581278,-0.01156696,0.05501859,0.03613487,0.06683239,0.29994759,0.71412909,0.00834677,0.52476346,3
24.36657,0.06194299,0.40068296,0.98140037,1.23642337,-0.0091004,0.06263639,0.03698483,0.07330766,0.20216228,0.56179178,0.14338003,0.50319076,3
24.374903,0.0618596,0.40104902,0.98161954,1.23685813,-0.00641252,0.07045297,0.03936306,0.08095796,0.00840363,0.23286417,0.28500408,0.34865758,3
24.383236,0.06184044,0.40176737,0.98199081,1.23766696,-0.00572237,0.07332473,0.04258352,0.08498599,-0.22058824,-0.28726107,0.34069195,0.04072742,3
24.391569,0.06177917,0.40247917,0.98239565,1.23848808,-0.00942711,0.06754097,0.04653651,0.08256089,-0.43968347,-0.90049958,0.28876421,-0.33410341,3
24.399902,0.06175866,0.40322077,0.98285413,1.23936021,-0.0159129,0.05467884,0.04960914,0.07552525,-0.59172803,-1.43862796,0.14920843,-0.634206,3
24.408236,0.06162875,0.40359733,0.98323518,1.23991144,-0.022975,0.03789917,0.05050024,0.06718982,-0.58723891,-1.71350896,-0.04799505,-0.76462156,3
24.416569,0.06135158,0.40366891,0.9836511,1.24041641,-0.02820444,0.02123215,0.04873474,0.06017781,-0.40159482,-1.57559371,-0.22434276,-0.7421422,3
24.424902,0.0610146,0.40365124,0.98406518,1.24095058,-0.03120118,0.00620606,0.04493731,0.05505807,-0.12022637,-1.06313205,-0.28277162,-0.61000741,3
24.433235,0.06071255,0.40375161,0.98449516,1.2414856,-0.03058483,-0.00278712,0.04049556,0.05082411,0.14302018,-0.41120914,-0.21657863,-0.38897103,3
24.441568,0.06050675,0.40374491,0.98478949,1.24184477,-0.02695847,-0.00147671,0.03842488,0.04696181,0.31390718,0.17164601,-0.06873032,-0.14265683,3
24.449902,0.06032707,0.4036729,0.98503804,1.24215984,-0.02212254,0.00742587,0.03974096,0.04608573,0.38550216,0.6171515,0.11805596,0.08302037,3
24.458235,0.06014372,0.40349069,0.98525202,1.24249542,-0.01828555,0.01672215,0.0425561,0.04924442,0.38471857,0.83772391,0.2618286,0.27993572,3
24.466568,0.05999207,0.40380323,0.98570818,1.24306881,-0.0162661,0.02308229,0.0458451,0.05384376,0.32418078,0.57183975,0.20089428,0.21430273,3
24.474901,0.05988054,0.40423077,0.98618555,1.24371934,-0.0144125,0.02842706,0.04872401,0.05822239,0.23054683,-0.04169149,-0.03050604,-0.118182,3
24.483234,0.05979419,0.40462768,0.98665208,1.24433792,-0.01187571,0.0310917,0.04952927,0.05967307,0.14906128,-0.6035884,-0.27884203,-0.39915857,3
24.491568,0.05968041,0.40469265,0.98698843,1.24469888,-0.01063042,0.01816757,0.04324931,0.04809957,0.05451692,-0.99034321,-0.45901194,-0.52493125,3
24.499901,0.05959413,0.40478736,0.9873296,1.2450633,-0.0105235,0.00276,0.03617003,0.0377708,-0.11295912,-1.27698541,-0.53310221,-0.49802509,3
24.508234,0.05953715,0.40492272,0.98767811,1.24544144,-0.01184267,-0.01118366,0.02984953,0.03400467,-0.31834608,-1.311373,-0.42951453,-0.17841138,3
24.516567,0.05943335,0.40457976,0.98780298,1.24582088,-0.01513662,-0.01811839,0.02796482,0.03659815,-0.48119029,-1.02603543,-0.17186461,0.30433404,3
24.5249,0.05934415,0.40452769,0.98806143,1.24609923,-0.021001,-0.02545635,0.02813708,0.04336777,-0.57170433,-0.70118695,0.07932952,0.61596304,3
24.533234,0.05911655,0.40393713,0.98811841,1.24673474,-0.02752039,-0.03073079,0.03073526,0.05144326,-0.55496961,-0.50325739,0.21225151,0.69175893,3
24.541569,0.05886536,0.40404186,0.98856139,1.24725461,-0.03273381,-0.03313555,0.03434195,0.05786913,-0.4089168,-0.45642552,0.16815087,0.58824539,3
24.549902,0.05850714,0.40357372,0.98882169,1.24789894,-0.03582514,-0.03517731,0.0367786,0.06223785,-0.18187335,-0.41228643,0.0252465,0.38165808,3
24.558235,0.05818618,0.403402,0.98923308,1.24844825,-0.03574508,-0.03785238,0.0365211,0.06359485,0.02342178,-0.38460031,-0.14854537,0.17725033,3
24.566568,0.05789269,0.40295103,0.98947799,1.24903941,-0.03344359,-0.04402655,0.0322373,0.06400043,0.16237298,-0.31375289,-0.27032351,-0.00836044,3
24.574902,0.05762295,0.40257233,0.98973131,1.24956894,-0.03043772,-0.04665453,0.02832663,0.06249398,0.2256375,-0.17389025,-0.30640498,-0.16006903,3
24.583235,0.05740958,0.40221894,0.98994577,1.25003409,-0.02870847,-0.04871686,0.02500365,0.06182791,0.21123831,0.03539476,-0.24221623,-0.25784704,3
24.591568,0.05718537,0.40176302,0.99012303,1.2505722,-0.02733744,-0.04484314,0.02472232,0.05804684,0.16391945,0.29306376,-0.11234491,-0.34389463,3
24.599901,0.0569586,0.40134317,0.99030274,1.25108206,-0.02642266,-0.04178273,0.02432892,0.05509854,0.13046704,0.461932,-0.01924278,-0.40522122,3
24.608234,0.05672184,0.40101439,0.99052566,1.25154448,-0.02561632,-0.03667369,0.02503822,0.05126468,0.1120635,0.45084041,-0.01164422,-0.38806844,3
24.616568,0.05650999,0.40077436,0.99074841,1.25193453,-0.02449627,-0.0307284,0.02575169,0.04698353,0.09094716,0.32023266,-0.05278035,-0.30359903,3
24.624901,0.05631918,0.4005574,0.99096829,1.25229764,-0.02360912,-0.02836477,0.02495001,0.04454721,0.06634352,0.16550931,-0.10402779,-0.20237482,3
24.633234,0.05614383,0.40037462,0.99118638,1.2526319,-0.02311232,-0.02921355,0.02314279,0.04385429,0.02937221,-0.05153449,-0.17789754,-0.05956767,3
24.641567,0.05595605,0.40012899,0.99136811,1.2529906,-0.02312424,-0.0312565,0.02129385,0.04432976,-0.01002226,-0.22486775,-0.22654955,0.06640562,3
24.6499,0.05575176,0.39982364,0.99152678,1.25339079,-0.02352422,-0.03405078,0.01917966,0.04561473,-0.03335515,-0.25650752,-0.22533821,0.1094038,3
24.658234,0.05554746,0.39951167,0.99167353,1.25379157,-0.02415942,-0.03706828,0.01708932,0.04743184,-0.03944929,-0.23792619,-0.22629558,0.11380491,3
24.666567,0.05534946,0.39920482,0.99181461,1.25418305,-0.02459104,-0.03914253,0.01528686,0.04868824,-0.05053496,-0.32741484,-0.28185955,0.20557307,3
24.6749,0.05515036,0.39888752,0.99193889,1.25457776,-0.02470879,-0.03922657,0.01399701,0.0484269,-0.05875054,-0.47805262,-0.36930496,0.3594403,3
24.683233,0.05493842,0.39853883,0.99204332,1.25499892,-0.02483233,-0.04219877,0.01096253,0.05017526,-0.03153275,-0.50432676,-0.42911282,0.3951304,3
24.691566,0.05472359,0.39816982,0.99212849,1.25543427,-0.02594977,-0.05099734,0.00565054,0.05749825,0.01349931,-0.42954624,-0.46102178,0.32459629,3
24.6999,0.0545158,0.39786103,0.99221718,1.25581694,-0.02623103,-0.05857044,0.00014126,0.06417619,0.01477156,-0.28442252,-0.42158109,0.20743397,3
24.708235,0.05430254,0.39727581,0.99215806,1.25644267,-0.02498786,-0.05831593,-0.00307025,0.06351824,-0.08643848,-0.05421045,-0.2450891,0.07410444,3
24.716568,0.05404444,0.39658287,0.992064,1.25718808,-0.02379591,-0.05484663,-0.00505449,0.05999954,-0.33522955,0.06694847,0.01683964,0.1188442,3
24.724901,0.05387498,0.39605203,0.99195611,1.25775564,-0.02589784,-0.04947861,-0.0034398,0.05595233,-0.72248179,-0.23597726,0.20340127,0.58643514,3
24.733234,0.0537007,0.39584374,0.99198157,1.25802839,-0.03400701,-0.04991253,0.00062049,0.06039969,-1.11487257,-0.88054222,0.25673595,1.33041894,3
24.741568,0.05351129,0.39563307,0.99198657,1.25831175,-0.04778412,-0.0592106,0.00571015,0.07630087,-1.31119156,-1.41354561,0.24490315,1.88718903,3
24.749901,0.05307184,0.39530715,0.99213344,1.25887823,-0.06358057,-0.08139762,0.00668409,0.10350236,-1.18083274,-1.65785027,0.12886387,2.03331327,3
24.758234,0.05236962,0.39427182,0.99214947,1.26012933,-0.07551973,-0.10399622,0.00553789,0.12864335,-0.68876392,-1.43219006,-0.06245425,1.57002556,3
24.766567,0.05154419,0.39327878,0.99230152,1.26142955,-0.07912645,-0.11418805,0.00505092,0.1390159,0.04723441,-0.63682806,-0.20132105,0.49767694,3
24.7749,0.05078376,0.39182863,0.99216551,1.26307261,-0.07448826,-0.11707383,0.00199676,0.13877597,0.76124978,0.4660342,-0.20813513,-0.80717134,3
24.783234,0.0502421,0.39112523,0.99226385,1.26396585,-0.06161506,-0.10423404,-0.00024498,0.12108348,1.16292548,1.20218229,-0.19526042,-1.63481677,3
24.791567,0.04985952,0.3904171,0.9922505,1.26477087,-0.04615664,-0.08588944,-0.00263156,0.09754157,1.13754976,1.33203733,-0.17377873,-1.72509778,3
24.7999,0.04947882,0.3895947,0.99220401,1.26567829,-0.03350487,-0.06502923,-0.00207365,0.07318249,0.71146125,0.86041015,-0.11542294,-1.09698284,3
24.808233,0.04933552,0.38935229,0.9922291,1.26596105,-0.02984715,-0.0608545,-0.00341715,0.06786603,-0.00088361,-0.17724958,-0.06064467,0.15754271,3
24.816566,0.04910716,0.38861009,0.99204803,1.26675844,-0.0343133,-0.0675669,-0.00361504,0.07586671,-0.76379311,-1.46238327,-0.04878677,1.65086937,3
24.8249,0.0490142,0.38873228,0.99219388,1.26697016,-0.04622288,-0.08933371,-0.00430347,0.10067566,-1.27407706,-2.47956753,-0.08543679,2.78890181,3
24.833233,0.04848923,0.38757765,0.99204522,1.26824725,-0.06219516,-0.11857557,-0.00414433,0.13396111,-1.28887951,-2.62282848,-0.07929272,2.92312384,3
24.841566,0.04789164,0.38661346,0.99210477,1.26938319,-0.0777624,-0.15041232,-0.00513854,0.16940266,-0.83458877,-1.85473549,-0.02005711,2.03190422,3
24.849899,0.04701754,0.38478479,0.99197692,1.27141404,-0.08541659,-0.17105082,-0.00700894,0.19132042,-0.11372269,-0.53458959,0.06324223,0.52804023,3
24.858232,0.04625277,0.38327584,0.99194324,1.2731061,-0.08002749,-0.16415781,-0.00598075,0.18272372,0.60443634,0.77719814,0.12537102,-0.96459836,3
24.866566,0.04549245,0.38168827,0.99186403,1.27486813,-0.06651365,-0.14005241,-0.00329496,0.15507933,1.0788331,1.73574615,0.21851952,-2.03151083,3
24.874901,0.0450553,0.38070226,0.99182314,1.27594745,-0.05136767,-0.11218265,-0.00002444,0.12338389,1.13753259,2.01493859,0.32526395,-2.30377603,3
24.883234,0.04476441,0.38003662,0.99185079,1.27667439,-0.04143005,-0.09680846,0.00150502,0.10531189,0.79599375,1.48923242,0.36233237,-1.67534983,3
24.891567,0.04462483,0.37974116,0.99196357,1.2770201,-0.03722396,-0.08895165,0.00464143,0.09653787,0.25375763,0.55114096,0.35622877,-0.58857358,3
24.8999,0.04430388,0.37883353,0.99193937,1.27798307,-0.03859468,-0.08849895,0.00869754,0.09693947,-0.19982265,-0.10503185,0.40445653,0.21168622,3
24.908234,0.04391219,0.37795466,0.99200916,1.27894783,-0.04423208,-0.09681591,0.01173084,0.107086,-0.42519841,-0.3733837,0.42740804,0.56009817,3
24.916567,0.04345887,0.37691912,0.99207479,1.2800802,-0.05155487,-0.10662747,0.01508838,0.11939423,-0.46698537,-0.56511396,0.30234218,0.74011034,3
24.9249,0.04308841,0.37633836,0.99231464,1.28080964,-0.0550805,-0.10649485,0.01968332,0.12150081,-0.34292611,-0.52191669,0.13813853,0.62974274,3
24.933233,0.04259538,0.37535509,0.9924807,1.2819221,-0.05645812,-0.10859086,0.020426,0.1240835,-0.07273651,-0.04718025,0.06634886,0.081367,3
24.941566,0.04207808,0.37443411,0.99268758,1.28299844,-0.05600154,-0.11264191,0.01762159,0.12702321,0.20027773,0.52870834,0.0631135,-0.54439741,3
24.9499,0.04157877,0.3734673,0.99285704,1.2840997,-0.05357704,-0.11104897,0.0153423,0.12424878,0.39372978,1.0440383,0.13304585,-1.04229605,3
24.958233,0.04111395,0.37234524,0.99288791,1.28531456,-0.04812104,-0.09466328,0.01798339,0.1077041,0.56597066,1.71665835,0.34111902,-1.55141091,3
24.966566,0.04079483,0.37160426,0.99297738,1.28612626,-0.04268328,-0.07464379,0.02313027,0.0890425,0.70648462,2.3041358,0.56024295,-1.85525715,3
24.974899,0.04046004,0.37100711,0.99315321,1.28683305,-0.03643401,-0.05200407,0.02965164,0.0700791,0.78125614,2.44775271,0.62585974,-1.71336329,3
24.983232,0.04020894,0.37095749,0.99354959,1.28730488,-0.02935019,-0.02755832,0.03691211,0.0546205,0.77971637,2.20945644,0.56270349,-1.26421344,3
24.991566,0.03990138,0.37076077,0.99394238,1.2878412,-0.0222302,-0.0095335,0.04094975,0.04755998,0.70858204,1.859308,0.48821968,-0.71346527,3
24.999899,0.03976528,0.37073219,0.99427915,1.2882055,-0.01539874,0.00288011,0.04292326,0.0456927,0.51981997,1.29451776,0.39690092,-0.19486561,3
25.008232,0.03969837,0.37084606,0.99462575,1.28857636,-0.01147718,0.00981335,0.04474241,0.04722193,0.20616519,0.58106536,0.33966446,0.15980929,3
25.016565,0.03969655,0.37089431,0.99489087,1.2888459,-0.01013864,0.01576043,0.04855771,0.05204839,-0.12814163,-0.0312748,0.34062558,0.36831915,3
25.024899,0.03965308,0.3712393,0.9953863,1.28945112,-0.01385191,0.01079951,0.05149087,0.05440418,-0.35972431,-0.49555582,0.30460316,0.44360223,3
25.033232,0.03946159,0.37126189,0.9958539,1.28995693,-0.02078974,0.00160933,0.05528174,0.05908362,-0.42712498,-0.81139743,0.19663885,0.36111599,3
25.041565,0.03929771,0.37141854,0.99640757,1.29055524,-0.02620503,-0.00891123,0.05656086,0.06297019,-0.30744028,-0.85085195,0.06325166,0.19975594,3
25.0499,0.03897223,0.37099743,0.9967925,1.29121208,-0.02846565,-0.01744665,0.05563878,0.06488723,-0.03193112,-0.57655627,-0.07389948,-0.00308358,3
25.058233,0.03870638,0.37085864,0.99730164,1.291803,-0.02628106,-0.02096483,0.05366287,0.06332394,0.23723669,-0.28950036,-0.23546194,-0.24585745,3
25.066566,0.03850138,0.37055862,0.9976604,1.29231369,-0.0214002,-0.01960881,0.05154511,0.05915549,0.38772315,-0.13736521,-0.34870932,-0.40464556,3
25.0749,0.03829722,0.370552,0.99820161,1.29289222,-0.01591659,-0.01564151,0.04887541,0.05372895,0.36863849,-0.21903852,-0.38783956,-0.34996459,3
25.083233,0.03830801,0.3704434,0.99852771,1.29323614,-0.01282317,-0.01752324,0.04394072,0.0490131,0.18932906,-0.54935312,-0.38021851,-0.05179229,3
25.091566,0.03818589,0.37036535,0.99895883,1.29369092,-0.01175028,-0.02332876,0.04012958,0.04788197,-0.05145667,-0.99859732,-0.34505647,0.37499008,3
25.099899,0.03813858,0.37012234,0.99918485,1.29402614,-0.01433442,-0.03649041,0.0375177,0.0542642,-0.28900728,-1.34027183,-0.22333805,0.80992216,3
25.108232,0.03797046,0.3697747,0.99944979,1.29449439,-0.01846649,-0.05133172,0.03650382,0.06563906,-0.47996247,-1.45604312,-0.05830688,1.13487947,3
25.116566,0.03780423,0.36930418,0.99977285,1.29508889,-0.02313362,-0.06582346,0.03618791,0.0785968,-0.56260401,-1.28670216,0.04608441,1.17401695,3
25.124899,0.03758351,0.36862272,1.000103,1.29587758,-0.02902482,-0.07603497,0.03851191,0.09003846,-0.50695103,-0.812446,0.08766593,0.85907251,3
25.133232,0.03736149,0.36791518,1.00043857,1.29669154,-0.03411173,-0.08232835,0.04002528,0.0976913,-0.35684976,-0.21862195,0.07813958,0.33978695,3
25.141565,0.03702246,0.36714011,1.00074911,1.29759276,-0.03707871,-0.08086922,0.04062669,0.09780179,-0.17280312,0.24934086,-0.01535288,-0.1468931,3
25.149899,0.03667821,0.3664802,1.00108814,1.29841065,-0.03670413,-0.07312029,0.03992335,0.09103649,-0.01758396,0.46619201,-0.20440988,-0.46372175,3
25.158232,0.03628245,0.36583614,1.00145781,1.29925215,-0.03417133,-0.06377424,0.03815905,0.08179821,0.04848485,0.42949259,-0.43307069,-0.53518581,3
25.166565,0.03605707,0.36543187,1.00178683,1.29982007,-0.03278377,-0.06052131,0.03406777,0.07679985,-0.04268373,0.23820935,-0.60555094,-0.37501881,3
25.174898,0.03585552,0.36503062,1.0020647,1.30034816,-0.03304927,-0.06226952,0.02697121,0.07547975,-0.28328824,0.14946786,-0.61625987,-0.17460811,3
25.183231,0.03566925,0.36464068,1.00227201,1.3008275,-0.0361244,-0.06700602,0.01837261,0.07830921,-0.55052811,0.29794675,-0.47381532,-0.05775817,3
25.191565,0.03527599,0.36387163,1.00236726,1.30169654,-0.04307019,-0.06592508,0.01374489,0.07993797,-0.7198081,0.68138105,-0.25443992,-0.05320816,3
25.199898,0.03489238,0.36322525,1.00241184,1.30244946,-0.05177437,-0.05552821,0.01495963,0.07738061,-0.76900053,1.12822521,-0.04776286,-0.12800677,3
25.208231,0.0343888,0.36252987,1.00241208,1.30330801,-0.05987832,-0.04102962,0.01880534,0.07498322,-0.68123746,1.37130594,0.03792313,-0.22294477,3
25.216566,0.03391138,0.36255226,1.00265586,1.30384457,-0.06430343,-0.02427379,0.02082356,0.07181761,-0.43039739,1.26853025,-0.09258099,-0.29895866,3
25.224899,0.03330756,0.36255148,1.00296152,1.30452132,-0.06705978,-0.01352941,0.01892097,0.0709793,-0.07007925,1.06000209,-0.36196038,-0.41202083,3
25.233232,0.03269073,0.36256415,1.00322402,1.30519176,-0.06680363,-0.00922088,0.01369363,0.06881326,0.22799493,0.99206293,-0.56202388,-0.47716597,3
25.241566,0.03214694,0.36244008,1.0032413,1.30574977,-0.06258446,-0.00790838,0.00562551,0.06333248,0.42273441,1.26846743,-0.52195972,-0.2666049,3
25.249899,0.03158712,0.36210811,1.00311482,1.30641282,-0.05554989,0.00149966,-0.00115037,0.05558204,0.56675535,1.81951189,-0.30867827,0.19548488,3
25.258232,0.03119666,0.36217657,1.00306082,1.30681288,-0.05090207,0.02006688,-0.00317456,0.05480673,0.57747608,2.16861296,-0.1120934,0.59144199,3
25.266565,0.03083994,0.36236438,1.00304222,1.30721641,-0.04613802,0.05091092,0.00158907,0.06872527,0.423186,2.01785159,0.02480289,0.73449963,3
25.274899,0.03050808,0.36300048,1.00310886,1.30793691,-0.04223652,0.07548571,0.00531795,0.08666197,0.28934905,1.52295315,0.15005472,0.71548051,3
25.283232,0.03008468,0.36380991,1.0031693,1.30885243,-0.0409403,0.08202705,0.00400902,0.09176392,0.31101155,0.9633401,0.2459832,0.56122899,3
25.291565,0.02979128,0.36490497,1.00331104,1.30999494,-0.04172971,0.07525116,0.00228287,0.08607739,0.41910449,0.52477568,0.2998209,0.33597761,3
25.299898,0.02944147,0.36545271,1.0032537,1.31064737,-0.03881111,0.07224708,0.00551703,0.0821972,0.58766943,0.63914466,0.45371181,0.49607238,3
25.308231,0.02916322,0.36576256,1.00317991,1.31107032,-0.03107823,0.0810239,0.01305228,0.08775586,0.81954855,1.43456471,0.71660149,1.283283,3
25.316565,0.02875078,0.36590979,1.00321937,1.31150997,-0.02150654,0.09611854,0.01997717,0.10050071,0.98908156,2.27801847,0.86902148,2.1289866,3
25.324898,0.02866663,0.36706099,1.00357056,1.31271648,-0.01205436,0.12268086,0.02826464,0.12647052,0.87158734,2.38449049,0.77850479,2.29779696,3
25.333231,0.02864605,0.36850655,1.00399923,1.31422436,-0.00331167,0.15457365,0.03636852,0.15882899,0.58170414,1.8887707,0.57521814,1.87743163,3
25.341564,0.02879486,0.36999962,1.00424397,1.31574464,0.00181422,0.17416905,0.04094736,0.1789269,0.37848508,1.21933603,0.35362521,1.23887348,3
25.349897,0.02879164,0.37149227,1.00453961,1.31726635,-0.00119929,0.17007658,0.04089968,0.17492931,0.24110246,0.35092047,0.06861975,0.35398746,3
25.358231,0.02879586,0.37290519,1.00484598,1.31871212,-0.00218664,0.16137873,0.0395848,0.16617711,0.03462719,-0.55295449,-0.21752538,-0.58700305,3
25.366564,0.02868354,0.37430343,1.00529933,1.32018626,0.00086125,0.15656772,0.0374116,0.16097771,-0.17295995,-1.04288626,-0.40579674,-1.10163009,3
