Time,L 5 X,L 5 Y,L 5 Z,L 5 Length,L 5 v(X),L 5 v(Y),L 5 v(Z),L 5 v(abs),L 5 a(X),L 5 a(Y),L 5 a(Z),L 5 a(abs),L 5 #2D
17.32493,-0.08462567,0.40280899,0.681831,1.06166589,0.00426987,-0.00951413,0.00042141,0.01043686,0.01172941,0.28935659,-0.07626237,-0.23564042,3
17.333263,-0.08458906,0.40274021,0.68182808,1.06174386,0.00452863,-0.00653031,-0.000422,0.00795811,0.00221582,0.30902511,-0.09547669,-0.21063127,3
17.341597,-0.08454584,0.40269813,0.6818198,1.06180477,0.00452826,-0.00387074,-0.00135601,0.00610954,-0.01872272,0.30168182,-0.11143892,-0.14878675,3
17.34993,-0.08449877,0.40268508,0.68180388,1.06185615,0.00424722,-0.00138701,-0.00231207,0.00503074,-0.04625788,0.2576938,-0.1162264,-0.07529873,3
17.358265,-0.08446414,0.40269086,0.68178141,1.06189787,0.00372866,0.00084162,-0.00336768,0.00509436,-0.06960134,0.19065176,-0.11037795,-0.01327107,3
17.366598,-0.08444244,0.40269643,0.68175524,1.06193233,0.00291997,0.0023389,-0.00440361,0.00577827,-0.08259496,0.12438399,-0.10098297,0.02932475,3
17.374931,-0.08442177,0.40273279,0.68170995,1.06199396,0.00207365,0.00278921,-0.00514569,0.0062095,-0.08612389,0.05827055,-0.08360928,0.04316896,3
17.383265,-0.08440597,0.40276581,0.68165767,1.06205773,0.00131354,0.0026694,-0.0057632,0.0064858,-0.08018827,0.000298,-0.05693243,0.02678387,3
17.391598,-0.08439603,0.40279937,0.68160248,1.06212306,0.00070982,0.00245214,-0.0062144,0.00671831,-0.0670583,-0.03172184,-0.02898235,0.00362144,3
17.399931,-0.08439299,0.40280125,0.68155593,1.06216979,0.00021614,0.00198544,-0.00631931,0.00662739,-0.05037006,-0.0387779,-0.00222088,-0.01584016,3
17.408264,-0.08440215,0.40280613,0.681503,1.06222367,-0.00015296,0.00154436,-0.0061697,0.00636189,-0.03428353,-0.04511214,0.02684611,-0.03961503,3
17.416597,-0.08440127,0.40282476,0.68144882,1.06228101,-0.00039309,0.00124604,-0.00580134,0.00594666,-0.0220679,-0.05637273,0.05443022,-0.0631684,3
17.424931,-0.08440667,0.40283945,0.68139583,1.06233621,-0.00042267,0.00102252,-0.00527265,0.00538749,-0.01017176,-0.0595479,0.07382212,-0.07705452,3
17.433264,-0.08440623,0.4028559,0.68135339,1.06238174,-0.00045307,0.00030518,-0.00449361,0.00452669,0.00190155,-0.05453154,0.08448548,-0.0845228,3
17.441597,-0.08441308,0.40284896,0.68132424,1.0624125,-0.00046916,-0.00047237,-0.00360729,0.00366821,0.01020484,-0.04605509,0.08831572,-0.0881525,3
17.44993,-0.08441688,0.40283859,0.68129838,1.06244063,-0.00032023,-0.00085593,-0.00284554,0.00298868,0.01521167,-0.03208186,0.08678266,-0.08497146,3
17.458263,-0.08442387,0.40281713,0.68128026,1.0624696,-0.00011236,-0.00083983,-0.00217975,0.00233864,0.02063232,-0.01151512,0.0823552,-0.07583719,3
17.466597,-0.08442131,0.40281215,0.68126261,1.06248808,0.00010617,-0.00065714,-0.00160695,0.00173937,0.02250779,-0.00130118,0.0798661,-0.05668602,3
17.47493,-0.0844174,0.40281671,0.68124801,1.06250381,0.00027888,-0.00062585,-0.00096441,0.00118302,0.01741423,-0.00434401,0.07907454,-0.0297966,3
17.483263,-0.08441112,0.40282029,0.681247,1.06251109,0.00046984,-0.00062049,-0.0002557,0.00081923,0.00858642,-0.00909932,0.0774342,-0.00609865,3
17.491596,-0.08441045,0.40281087,0.68124247,1.06252158,0.00053145,-0.00097275,0.00047684,0.00120667,-0.00006989,-0.00648206,0.07298408,0.01275268,3
17.499929,-0.08440712,0.40279168,0.68125629,1.06254542,0.00043661,-0.00111282,0.00107587,0.00160826,-0.01163328,-0.0024903,0.06270697,0.02859904,3
17.508263,-0.0844005,0.40278241,0.68126518,1.06255984,0.00026457,-0.00106574,0.00155032,0.00189981,-0.02240527,0.00331583,0.04743494,0.03072535,3
17.516596,-0.08439584,0.40276754,0.68128359,1.06258392,0.00008553,-0.00073046,0.00188649,0.00202478,-0.0248458,0.01102635,0.02995038,0.01881954,3
17.524931,-0.08439738,0.40277934,0.68129939,1.06260371,-0.00028879,-0.00069887,0.00205398,0.00218876,-0.01872868,0.01492035,0.01347553,0.00544339,3
17.533264,-0.08440261,0.40276602,0.68131727,1.0626266,-0.00047408,-0.00059992,0.00209034,0.0022258,-0.00714427,0.01846269,-0.00022173,-0.0055348,3
17.541597,-0.08440967,0.4027729,0.68133652,1.06264818,-0.00051655,-0.00060499,0.00196994,0.0021245,0.00915326,0.02401013,-0.00850566,-0.01015034,3
17.549931,-0.08441998,0.40274343,0.68135417,1.06268406,-0.00026479,-0.00033587,0.00181855,0.00186816,0.0251398,0.03189887,-0.01070151,-0.00811814,3
17.558264,-0.08441366,0.40275604,0.68136638,1.06270278,0.00007771,0.00010043,0.00167132,0.00167614,0.03499119,0.03318158,-0.00804908,-0.00283336,3
17.566597,-0.08441908,0.40274337,0.68138009,1.06272221,0.00047617,0.00048727,0.00164211,0.00177784,0.03745019,0.0215997,0.00360609,0.00877734,3
17.57493,-0.08440156,0.40277594,0.68138838,1.06276011,0.00077859,0.0007844,0.00168563,0.00201564,0.03013084,-0.00516657,0.02370019,0.02975706,3
17.583263,-0.0844036,0.40277079,0.68140596,1.06277859,0.0010448,0.00060797,0.00181974,0.00218465,0.01849428,-0.03445653,0.04306471,0.04966395,3
17.591597,-0.08438735,0.40278444,0.68142253,1.06280553,0.00117288,0.00006825,0.00237049,0.00264566,0.00889145,-0.05218667,0.05375428,0.05734894,3
17.59993,-0.08438215,0.40277457,0.68144011,1.0628264,0.00109315,-0.00076413,0.00308515,0.00336111,0.00297041,-0.04583038,0.05097549,0.0494533,3
17.608263,-0.08436534,0.40277049,0.68146271,1.06285489,0.00102126,-0.00136555,0.00370266,0.00407644,-0.00223281,-0.02203662,0.03110672,0.02803283,3
17.616596,-0.08435994,0.40275115,0.6815052,1.06290185,0.00101753,-0.00141323,0.003922,0.00429123,-0.00366094,0.00480119,-0.00320914,-0.00500913,3
17.624929,-0.08435421,0.40273479,0.68154502,1.06294525,0.00107184,-0.00078738,0.00360729,0.00384465,-0.00242205,0.03162886,-0.04196559,-0.04343986,3
17.633263,-0.08435082,0.40271398,0.68158686,1.0629921,0.00100449,-0.00031471,0.00298978,0.00316967,-0.00744052,0.04423833,-0.07178842,-0.07453129,3
17.641596,-0.08433332,0.40273517,0.68159586,1.06302106,0.00098125,0.00000358,0.00214339,0.00235733,-0.01710354,0.03618806,-0.08280701,-0.08493105,3
17.649929,-0.08432603,0.40274334,0.68160325,1.0630343,0.00086263,0.00032246,0.00126243,0.00156264,-0.02345253,0.02725444,-0.08087461,-0.07011256,3
17.658262,-0.08431537,0.40275019,0.68161082,1.06304908,0.00050321,0.00034541,0.00061155,0.00086401,-0.02673156,0.03450958,-0.0760454,-0.03268208,3
17.666595,-0.08431832,0.40273535,0.68161762,1.06306565,0.00019342,0.0004524,0.00018835,0.00052683,-0.0301134,0.047457,-0.0680011,0.01235133,3
17.674929,-0.08431746,0.40273723,0.68162215,1.06307065,-0.00003435,0.00089229,-0.00027239,0.00093357,-0.0303408,0.05469425,-0.05126756,0.04275098,3
17.683262,-0.08432442,0.40274185,0.68161422,1.06308222,-0.00019908,0.00174523,-0.00087679,0.00196322,-0.02670533,0.05294782,-0.02573392,0.05169598,3
17.691597,-0.08431781,0.40277866,0.68160015,1.06312215,-0.00042737,0.00246854,-0.00127256,0.00280993,-0.02577951,0.03246811,0.00398043,0.03731028,3
17.69993,-0.08432572,0.40279388,0.68159014,1.06314206,-0.00069358,0.0026241,-0.00101209,0.00289677,-0.02888047,-0.01233051,0.03828556,0.01078296,3
17.708263,-0.08432516,0.40283549,0.68156844,1.06318903,-0.00086345,0.00233711,-0.00026822,0.00250591,-0.02933794,-0.06593698,0.07212339,-0.00047141,3
17.716597,-0.08434661,0.40283588,0.68157327,1.06321096,-0.00116736,0.00141621,0.00056803,0.00192121,-0.02320204,-0.10038099,0.08630821,0.00568626,3
17.72493,-0.08435226,0.4028554,0.68158484,1.06323433,-0.00144177,0.00009298,0.00144363,0.0020424,-0.01995505,-0.11306794,0.07398068,0.0199494,3
17.733263,-0.08436318,0.40285188,0.68160886,1.06326091,-0.00156023,-0.00114918,0.00216723,0.00290721,-0.02094286,-0.09825248,0.04697839,0.03246364,3
17.741596,-0.0843773,0.4028337,0.68162888,1.06329143,-0.00152052,-0.00182123,0.00240744,0.00338003,-0.01621126,-0.04894773,0.0151719,0.02372546,3
17.749929,-0.08439187,0.40280461,0.68164754,1.06332898,-0.00173845,-0.00226171,0.00227273,0.00364731,-0.00308709,0.01570952,-0.01991406,-0.01184283,3
17.758263,-0.08440836,0.40277761,0.68166876,1.06336713,-0.00197061,-0.00174136,0.00186146,0.0032219,0.01075679,0.06891008,-0.05226773,-0.03591907,3
17.766596,-0.0844197,0.40276638,0.68168473,1.06338966,-0.00189119,-0.00063032,0.00137568,0.00242206,0.02414544,0.10466898,-0.07282792,-0.02959873,3
17.774929,-0.08444058,0.40276387,0.68169457,1.0634129,-0.00134834,0.00075728,0.0006187,0.00166562,0.04046547,0.10939746,-0.07725062,-0.020477,3
17.783262,-0.08446019,0.40278447,0.68169671,1.0634414,-0.00083641,0.00176371,-0.00024438,0.00196722,0.04760378,0.06640547,-0.06489091,-0.02766169,3
17.791595,-0.08446121,0.40280461,0.68169135,1.06346226,-0.00039533,0.00244648,-0.00092805,0.00264629,0.03506927,-0.00494962,-0.03513722,-0.02703764,3
17.799929,-0.08445117,0.40283653,0.68167526,1.06349933,-0.00006452,0.00206978,-0.00114441,0.00236597,0.01437273,-0.07466675,0.00881083,0.00238539,3
17.808262,-0.08444753,0.40284881,0.68166047,1.06351888,-0.00006348,0.00072152,-0.00079394,0.00107469,0.00202494,-0.13016745,0.05232257,0.02953992,3
17.816595,-0.08444746,0.40287185,0.68164778,1.06354523,-0.00035666,-0.00101269,0.00003636,0.00107427,-0.00143023,-0.16280484,0.08117264,0.05378832,3
17.824928,-0.08446277,0.40283653,0.68165535,1.06358445,-0.00054136,-0.00249953,0.00106633,0.00277088,0.00441346,-0.14916006,0.08943392,0.08923329,3
17.833261,-0.08446734,0.40280744,0.68167269,1.06361866,-0.00040233,-0.00380458,0.00193477,0.0042872,0.01836941,-0.10684816,0.0810129,0.1116064,3
17.841595,-0.08447355,0.40275156,0.68169951,1.06368101,-0.00005238,-0.0046769,0.00249148,0.0052994,0.03253412,-0.07160427,0.06330779,0.09622151,3
17.849928,-0.08446638,0.40272853,0.68172306,1.06371474,0.00039257,-0.00459732,0.00280024,0.0053973,0.03851028,-0.04720488,0.04531896,0.06503882,3
17.858261,-0.08445932,0.40268141,0.68174249,1.06376624,0.000721,-0.00464054,0.00306727,0.00560915,0.03860564,-0.01902953,0.03246213,0.0365767,3
17.866596,-0.08445407,0.40264797,0.68176496,1.06380689,0.00099779,-0.00495585,0.00329973,0.0060369,0.03770486,-0.00134531,0.02408524,0.02028435,3
17.874929,-0.08444449,0.40261281,0.68179542,1.06385434,0.00119225,-0.00527295,0.00353695,0.0064603,0.03727497,0.00344638,0.01626743,0.01515965,3
17.883263,-0.08443712,0.40255687,0.6818319,1.06392157,0.00155099,-0.00491949,0.0036502,0.00631909,0.03856751,0.01908974,0.0083364,0.00146192,3
17.891596,-0.08442046,0.40251085,0.68186551,1.06398094,0.00193634,-0.00460299,0.00366212,0.00619258,0.04142185,0.0460515,0.00336293,-0.01694401,3
17.899929,-0.08440422,0.40246686,0.68189323,1.06403542,0.00230403,-0.00423731,0.00356676,0.00599876,0.04258636,0.06064047,0.00483158,-0.02050068,3
17.908262,-0.08437941,0.40245309,0.68191707,1.06407249,0.00264459,-0.00365348,0.00353695,0.00573165,0.03836766,0.06042469,0.01337658,-0.01024491,3
17.916595,-0.08435798,0.40242484,0.68194729,1.0641191,0.00297369,-0.00287296,0.00366391,0.00552458,0.03173256,0.06660096,0.02692364,-0.00031321,3
17.924929,-0.08433198,0.40239438,0.68197793,1.06416953,0.00325487,-0.00243188,0.00401856,0.00571464,0.02374803,0.0722295,0.04317316,0.01357411,3
17.933262,-0.08430543,0.40237093,0.68201613,1.06422162,0.00339368,-0.00201226,0.00447633,0.00596689,0.01235228,0.06191602,0.05750937,0.0304928,3
17.941595,-0.08427214,0.4023641,0.6820507,1.06427014,0.00346737,-0.00130117,0.00502946,0.00624589,-0.00071574,0.04365002,0.06503992,0.04039288,3
17.949928,-0.08424193,0.40235293,0.68209618,1.06432593,0.00341923,-0.00075341,0.00564518,0.0066428,-0.0124539,0.02288777,0.06412796,0.04173177,3
17.958261,-0.08421373,0.40235993,0.68214256,1.06438065,0.00320823,-0.0007248,0.0062597,0.00707121,-0.01957312,-0.00307145,0.05547449,0.03935943,3
17.966595,-0.08418897,0.40234867,0.68220258,1.06444657,0.00297972,-0.00098825,0.00672939,0.00742564,-0.02032595,-0.0218709,0.03442081,0.02533594,3
17.974928,-0.08416551,0.40234777,0.68226188,1.06451035,0.00269265,-0.00159473,0.00699463,0.00766279,-0.01168784,-0.01453112,0.00220656,-0.00128622,3
17.983261,-0.08414515,0.40232274,0.68232489,1.06458116,0.00262649,-0.00186504,0.00697377,0.00768182,0.00432271,0.01846685,-0.02821231,-0.0237477,3
17.991594,-0.08412097,0.40230834,0.68237996,1.06464303,0.00268758,-0.00168563,0.00643554,0.007175,0.02446209,0.06107618,-0.04637038,-0.02814973,3
17.999928,-0.08410782,0.40227547,0.68243736,1.0647105,0.00306451,-0.0006795,0.00567379,0.0064842,0.04331251,0.0954433,-0.0540571,-0.02047392,3
18.008261,-0.08407388,0.40228412,0.68248242,1.0647676,0.00353688,0.00063271,0.00511291,0.00624913,0.05572556,0.10734167,-0.05052726,-0.00529046,3
18.016594,-0.08405289,0.40228167,0.68251544,1.06480682,0.00415699,0.00176788,0.00489356,0.0066598,0.06138849,0.09486095,-0.03638773,0.01761543,3
18.024927,-0.08400077,0.40233642,0.68254644,1.06488848,0.00468971,0.00243665,0.0047219,0.0070871,0.05468068,0.05404574,-0.02051012,0.02888276,3
18.033262,-0.08396896,0.40234554,0.68258864,1.06494212,0.00516722,0.00262202,0.00460984,0.00740444,0.03460674,-0.00337067,-0.01008517,0.01538103,3
18.041595,-0.0839142,0.40237957,0.68263763,1.06502306,0.00553752,0.00255258,0.0044954,0.00757551,0.006511,-0.06494931,0.00098589,-0.00234121,3
18.049929,-0.08387758,0.40237662,0.68267649,1.06507659,0.00544804,0.00167877,0.00452997,0.00728148,-0.01955094,-0.11670564,0.01872197,-0.00223544,3
18.058262,-0.08382048,0.40240306,0.68270588,1.06514609,0.00502626,0.00038445,0.00464501,0.00685472,-0.04319453,-0.15451078,0.03659758,0.01083079,3
18.066595,-0.08377729,0.4024179,0.68273222,1.06519878,0.00437634,-0.00147164,0.00512244,0.0068962,-0.05912961,-0.1676251,0.04501621,0.02519038,3
18.074928,-0.08374295,0.4023976,0.68278158,1.0652622,0.00389183,-0.00299157,0.00576379,0.00757081,-0.05940992,-0.1414388,0.03666546,0.02842773,3
18.083261,-0.08372413,0.40235332,0.68283576,1.06533468,0.0033223,-0.00436457,0.00626447,0.00832651,-0.05189283,-0.08607219,0.01003392,0.00860841,3
18.091595,-0.08370164,0.40228349,0.68290704,1.06543696,0.00292429,-0.004873,0.00629189,0.00847853,-0.05235849,-0.02474803,-0.02944253,-0.03550193,3
18.099928,-0.08367258,0.40225029,0.68295354,1.06550109,0.00269362,-0.00447215,0.00570001,0.00772955,-0.06076147,0.02559264,-0.06850779,-0.08797044,3
18.108261,-0.08364642,0.40221784,0.68300062,1.06556404,0.00230172,-0.00369401,0.00473918,0.00643456,-0.0675928,0.06302822,-0.10134782,-0.13201044,3
18.116594,-0.08362842,0.40220305,0.68303001,1.06560159,0.00151106,-0.0029567,0.00368716,0.00496191,-0.07372483,0.08201723,-0.12500745,-0.16041116,3
18.124928,-0.08361621,0.40218043,0.68305761,1.06563926,0.00064634,-0.00244648,0.00271143,0.00370876,-0.07628338,0.08770119,-0.13899557,-0.14646618,3
18.133261,-0.08362231,0.40214843,0.68307871,1.06567812,-0.00001758,-0.00177623,0.00152112,0.00233861,-0.06867374,0.08581292,-0.14549848,-0.08852628,3
18.141594,-0.08362703,0.40213671,0.68308961,1.06569481,-0.00045419,-0.00091702,0.00018358,0.00103967,-0.05646825,0.07573785,-0.14192696,-0.03137083,3
18.149927,-0.08363577,0.40212926,0.68308812,1.06570637,-0.00078783,-0.00005722,-0.00121475,0.00144899,-0.04999857,0.05505904,-0.12174109,0.0097609,3
18.15826,-0.08363767,0.40214577,0.68306702,1.06573319,-0.001067,0.00043959,-0.00233711,0.00260649,-0.0489227,0.02176839,-0.08319803,0.04698526,3
18.166594,-0.08364326,0.40216076,0.68303543,1.0657686,-0.00154235,0.00032365,-0.00287057,0.00327472,-0.04884134,-0.01728966,-0.0342825,0.05905246,3
18.174927,-0.08366041,0.40215847,0.68300343,1.06580496,-0.00206129,-0.00011683,-0.0028056,0.00348338,-0.04783997,-0.05300207,0.01662983,0.04023157,3
18.18326,-0.08367995,0.40215588,0.68297768,1.06583738,-0.0025037,-0.00083596,-0.00228287,0.00348982,-0.04008906,-0.07254481,0.05616949,0.02157704,3
18.191593,-0.083712,0.40213242,0.68296915,1.06587803,-0.0027904,-0.00152827,-0.00158609,0.00355494,-0.02440159,-0.07501604,0.0718635,0.01579734,3
18.199928,-0.08373225,0.40212935,0.68295872,1.06590104,-0.00296735,-0.00230492,-0.00073374,0.00382834,-0.011402,-0.07362246,0.06695443,0.02378242,3
18.208261,-0.08375537,0.40210742,0.68295634,1.06593299,-0.00289344,-0.00276537,-0.00009477,0.00400353,-0.00764571,-0.07109639,0.05177301,0.03854804,3
18.216595,-0.08377909,0.40208402,0.68295205,1.06596661,-0.00277438,-0.00320823,0.0001353,0.00424362,-0.00995897,-0.05961587,0.02774023,0.04425485,3
18.224928,-0.08380562,0.40204144,0.68296546,1.06601858,-0.00285194,-0.0038466,0.00019908,0.00479266,-0.01889646,-0.04680493,-0.00576739,0.04746902,3
18.233261,-0.08382689,0.40201676,0.68296826,1.06605124,-0.0031677,-0.00434251,0.000121,0.00537647,-0.03525944,-0.0411949,-0.03490953,0.05774301,3
18.241594,-0.08385091,0.40197593,0.6829679,1.06609857,-0.00351021,-0.00443967,-0.00023782,0.0056647,-0.04721964,-0.02582986,-0.0550346,0.0586175,3
18.249928,-0.08387727,0.40194219,0.68296152,1.06614184,-0.00400679,-0.00458987,-0.0010258,0.00617848,-0.04483256,0.00139118,-0.07093366,0.0434741,3
18.258261,-0.08392202,0.40189186,0.68295318,1.06620967,-0.00454226,-0.0047064,-0.00173391,0.00676674,-0.03428916,0.02058936,-0.07783715,0.02969257,3
18.266594,-0.08395693,0.40186381,0.68293941,1.06625652,-0.00484804,-0.00437321,-0.0024438,0.00697141,-0.0194656,0.03303915,-0.06632741,0.01377228,3
18.274927,-0.08400977,0.40181303,0.68290907,1.0663358,-0.00479246,-0.00377657,-0.00301541,0.00680608,0.00358121,0.05309207,-0.04105719,-0.01835941,3
18.28326,-0.08404368,0.40179273,0.68288273,1.06638324,-0.00467205,-0.00336172,-0.00335695,0.00666321,0.02679639,0.06950074,-0.01196632,-0.05178111,3
18.291594,-0.08408419,0.40176407,0.68284494,1.06644559,-0.00437239,-0.0028506,-0.00325323,0.00615039,0.04117789,0.07110533,0.02100484,-0.07430743,3
18.299927,-0.08411298,0.40175384,0.68282187,1.06648386,-0.00387693,-0.00207127,-0.00285984,0.00524399,0.05167213,0.07417917,0.0520174,-0.09449438,3
18.30826,-0.08415297,0.40172285,0.6827963,1.0665406,-0.00337863,-0.00137628,-0.00226975,0.00429663,0.06476811,0.0871105,0.07393062,-0.10822731,3
18.316593,-0.08417574,0.40171936,0.68278497,1.06656623,-0.00288175,-0.00084162,-0.00146807,0.00334186,0.07171673,0.08934569,0.08625816,-0.09603781,3
18.324926,-0.08420044,0.40171322,0.68277138,1.06659508,-0.00226543,-0.00002623,-0.00068367,0.00236649,0.07058245,0.0798357,0.09241775,-0.06311007,3
18.33326,-0.08420877,0.40172765,0.68276972,1.06661177,-0.00145645,0.00095606,0.00010848,0.00174558,0.06885315,0.07528187,0.0901301,-0.02550464,3
18.341593,-0.08422703,0.40172327,0.68277478,1.0666312,-0.00091359,0.0014338,0.00087262,0.00191099,0.06161292,0.06618017,0.08029049,0.00932075,3
18.349926,-0.08422583,0.40175301,0.68278658,1.06666327,-0.00048854,0.00179768,0.00158728,0.0024474,0.04024211,0.03758461,0.06796891,0.03180334,3
18.358259,-0.084227,0.40176365,0.68280369,1.06668341,-0.00011481,0.0021872,0.00208796,0.00302599,0.01850784,0.00963755,0.05405231,0.03576129,3
18.366592,-0.08422704,0.40178639,0.68282467,1.06671441,-0.00005603,0.0022474,0.00241042,0.00329607,0.00894166,-0.0073523,0.04017384,0.02586147,3
18.374928,-0.08422418,0.40180364,0.68284643,1.0667423,-0.00031851,0.00180931,0.00265719,0.00323043,0.0063013,-0.02397915,0.03000282,0.01249067,3
18.383261,-0.08422511,0.40182534,0.68286991,1.06677425,-0.00037015,0.00150085,0.00283183,0.00322627,0.01230235,-0.03466455,0.02500913,0.00559606,3
18.391594,-0.08423595,0.40183255,0.68289107,1.06679904,-0.00018217,0.00114739,0.00302256,0.00323815,0.03047118,-0.03005945,0.02006428,0.00858654,3
18.399927,-0.08424123,0.40183547,0.68291962,1.06682825,0.00022516,0.00092745,0.0032139,0.00335261,0.05046483,-0.01894668,0.01582992,0.01653113,3
18.40826,-0.08424049,0.40183958,0.68294448,1.0668534,0.00077427,0.0007996,0.0033784,0.00355703,0.06195238,-0.01134822,0.01488457,0.02561938,3
18.416594,-0.08422297,0.40184754,0.68297833,1.06689239,0.00141584,0.00083894,0.00337483,0.00375472,0.06838109,-0.00531619,0.01620422,0.03662251,3
18.424927,-0.08420555,0.40186,0.68300509,1.06692672,0.0020069,0.00086308,0.00347318,0.00410311,0.07345483,-0.0034422,0.01863136,0.04808101,3
18.43326,-0.08418984,0.40186653,0.68303555,1.06696165,0.002535,0.00081152,0.00365259,0.00451953,0.07234364,-0.01288603,0.02393267,0.05678452,3
18.441593,-0.08416982,0.40187144,0.68305719,1.06699157,0.00317418,0.00075639,0.00395359,0.00512625,0.06630934,-0.02911054,0.02953077,0.06110079,3
18.449926,-0.08414525,0.40187478,0.68309742,1.06703877,0.00387015,0.00054687,0.00422301,0.0057542,0.06054238,-0.04411256,0.02648256,0.05889475,3
18.45826,-0.08410584,0.40187976,0.6831314,1.06709099,0.00428574,-0.00007063,0.00451924,0.00622865,0.04761492,-0.06509058,0.01773257,0.050174,3
18.466593,-0.08405776,0.40188855,0.68318117,1.06716073,0.00464665,-0.00065893,0.00469031,0.0066351,0.02607308,-0.08532772,0.01151691,0.03957289,3
18.474926,-0.08401811,0.40187904,0.68321127,1.06721139,0.00485214,-0.00140161,0.00457348,0.00681355,0.01053969,-0.08388884,0.00969655,0.03193539,3
18.483259,-0.08398564,0.40185267,0.68325633,1.0672729,0.00473144,-0.00242383,0.00453414,0.00698712,0.00018254,-0.07351577,0.00655776,0.02455798,3
18.491592,-0.08394443,0.40183669,0.68328571,1.06732595,0.00454375,-0.00313939,0.00464978,0.00721955,-0.01404725,-0.07093488,0.00323774,0.01795849,3
18.499926,-0.08390612,0.40179858,0.68332475,1.06739259,0.00454815,-0.0032592,0.00489118,0.0074318,-0.02449978,-0.06363978,-0.00546102,0.01054418,3
18.508259,-0.08386417,0.40177163,0.68336755,1.06745827,0.00437172,-0.00365825,0.00485243,0.00748604,-0.02969184,-0.05565153,-0.02591393,0.00001629,3
18.516592,-0.08383144,0.40174067,0.6834138,1.06752288,0.00399964,-0.00427278,0.00460627,0.00744791,-0.03707112,-0.06097603,-0.05152149,-0.00786344,3
18.524925,-0.08379529,0.40171692,0.68345845,1.06758499,0.00360066,-0.00486137,0.0039077,0.00720193,-0.04497073,-0.06867521,-0.0670069,-0.00861473,3
18.533258,-0.08377285,0.40166497,0.68348485,1.06764746,0.00318558,-0.00548127,0.0030625,0.00704068,-0.04348327,-0.06009331,-0.06032874,-0.00598006,3
18.541594,-0.083745,0.40161398,0.68350416,1.06770873,0.00282386,-0.00601831,0.00231923,0.00704081,-0.03371088,-0.04328229,-0.0312331,0.00237672,3
18.549927,-0.0837254,0.40155092,0.68351179,1.06777525,0.00246071,-0.00643971,0.00212491,0.00721389,-0.01960995,-0.01985508,0.01327168,0.01370408,3
18.55826,-0.08370417,0.4015058,0.68352652,1.06782722,0.00239597,-0.00637742,0.00260056,0.00729213,0.00048056,0.01712993,0.0598066,0.0187968,3
18.566593,-0.08368671,0.4014523,0.68354601,1.06788683,0.00246377,-0.00625851,0.00351132,0.00758739,0.02658747,0.06274989,0.09485678,0.02121519,3
18.574926,-0.08367292,0.40139848,0.68358308,1.06795359,0.00276805,-0.00557127,0.00459196,0.00773222,0.05098517,0.10289931,0.10747875,0.02733038,3
18.58326,-0.08364309,0.40135115,0.68362856,1.06802571,0.00335151,-0.00439616,0.00562074,0.00788362,0.06839956,0.1408511,0.095578,0.03172124,3
18.591593,-0.08361881,0.40129924,0.68368214,1.06810415,0.00412816,-0.00288249,0.00643494,0.00817061,0.07686798,0.17043848,0.06524016,0.03067378,3
18.599926,-0.08357644,0.40129977,0.68373793,1.06817424,0.00488551,-0.00140668,0.0069237,0.0085898,0.06873802,0.16820864,0.02485767,0.02256015,3
18.608259,-0.08353268,0.40129632,0.68380022,1.06825042,0.00554258,0.00036568,0.00690284,0.0088602,0.04478921,0.13726999,-0.01873151,-0.00096406,3
18.616592,-0.08348302,0.4013145,0.68386054,1.06833065,0.0058795,0.00161082,0.00649574,0.00890831,0.01111842,0.08787762,-0.05837967,-0.03899567,3
18.624926,-0.08342742,0.40132025,0.68392122,1.06841314,0.00575999,0.00205816,0.00574472,0.00839138,-0.02582613,0.02654932,-0.08371183,-0.07860754,3
18.633259,-0.08337686,0.40135434,0.68395931,1.06848502,0.00532003,0.00184418,0.00480892,0.00740469,-0.05547466,-0.02916837,-0.09050562,-0.10497977,3
18.641592,-0.08333431,0.40136868,0.68399763,1.06854403,0.00458205,0.00104338,0.00387134,0.0060886,-0.06750593,-0.05781996,-0.0834877,-0.11122547,3
18.649925,-0.0832994,0.40138972,0.684017,1.06858921,0.00379378,0.00020981,0.00321986,0.00498038,-0.05905181,-0.06209483,-0.06507564,-0.09293523,3
18.658258,-0.08327673,0.40136752,0.6840449,1.06863141,0.00323476,-0.00033111,0.00283004,0.00431073,-0.03614471,-0.04889289,-0.03877909,-0.05579301,3
18.666592,-0.08325251,0.40135339,0.68406296,1.06866479,0.00304581,-0.00049234,0.00260891,0.00404051,-0.00605991,-0.02236682,-0.01159678,-0.01248721,3
18.674925,-0.08323269,0.40134224,0.68408912,1.06869948,0.00330919,-0.00053704,0.002625,0.00425791,0.02060551,-0.00554804,0.00913508,0.02160182,3
18.683258,-0.083204,0.40135792,0.68410617,1.06873631,0.0036774,-0.00048936,0.0028366,0.00467001,0.04750142,0.01405787,0.02518195,0.05121333,3
18.691591,-0.08317035,0.40136132,0.6841287,1.06877697,0.00417175,-0.00019103,0.00321449,0.00527,0.08468936,0.0777668,0.03703386,0.10026463,3
18.699924,-0.08312801,0.4013527,0.68415421,1.06882715,0.00458876,-0.0003016,0.00353159,0.00579826,0.13040797,0.20317478,0.04532732,0.20044911,3
18.70826,-0.08309314,0.40132987,0.68419212,1.06888354,0.00577154,0.00121505,0.00394942,0.00709823,0.17174871,0.35252738,0.05811618,0.33471361,3
