Time,L 5 X,L 5 Y,L 5 Z,L 5 Length,L 5 v(X),L 5 v(Y),L 5 v(Z),L 5 v(abs),L 5 a(X),L 5 a(Y),L 5 a(Z),L 5 a(abs),L 5 #2D
4.224983,0.14003956,0.5240404,0.96136981,0.35649383,0.09071372,0.02941441,-0.0640669,0.11488583,1.53830171,1.47007811,1.57922018,0.55227256,3
4.233316,0.14084448,0.52460861,0.96090811,0.35758191,0.10873599,0.04896184,-0.04684348,0.12812139,1.12923205,0.58599812,2.15086031,0.20782316,3
4.24165,0.14202136,0.52530551,0.96045959,0.35902131,0.11432231,0.04538972,-0.02612422,0.12574694,0.383632,-0.59704304,2.55604148,-0.12195711,3
4.249983,0.14322425,0.52575362,0.9602161,0.36032784,0.11027574,0.02508114,-0.00192881,0.11310846,-0.35007164,-1.53343832,2.61978817,-0.46744138,3
4.258316,0.14422029,0.52602971,0.96040148,0.36137792,0.10127987,0.0009358,0.02357194,0.10399099,-0.59515113,-1.63315773,2.29577589,-0.51464325,3
4.26665,0.14471547,0.52549416,0.96075106,0.36218676,0.09015432,-0.01733191,0.04581827,0.10260366,-0.37456983,-0.99120581,1.73951364,-0.14461643,3
4.274983,0.14528798,0.52518755,0.96137917,0.36309025,0.0859638,-0.02178082,0.05658351,0.10519446,-0.13180308,-0.22892065,1.10076249,0.19320305,3
4.283316,0.14599766,0.52488059,0.96190292,0.36402416,0.09315498,-0.01072411,0.05855584,0.11055154,-0.11305229,0.15540367,0.43590534,0.06761481,3
4.291649,0.1468468,0.52491093,0.96245062,0.36503509,0.10083298,0.0004077,0.05705201,0.11585503,-0.34363565,-0.13208851,-0.15769365,-0.31206828,3
4.299983,0.14789118,0.52524173,0.96276671,0.36617529,0.09706566,0.00176848,0.05601786,0.11208421,-0.82767081,-0.96502125,-0.52388465,-0.49266991,3
4.308316,0.14881171,0.52539617,0.96321374,0.36721021,0.08162427,-0.01364356,0.05074641,0.09707659,-1.37735105,-1.74852705,-0.72730649,-0.54981905,3
4.316649,0.14945772,0.5251922,0.96366245,0.36802277,0.06272267,-0.04316168,0.04126923,0.08660377,-1.64874971,-2.07863879,-0.95981413,-0.59760994,3
4.324983,0.14977175,0.52481157,0.9642359,0.3687793,0.04678804,-0.06936041,0.0322534,0.08966755,-1.46601367,-1.81329405,-1.1851393,-0.49921981,3
4.333316,0.14982469,0.52367425,0.96429539,0.36991939,0.0359407,-0.08089217,0.0227482,0.09139342,-1.01432359,-0.84629601,-1.18226767,-0.49845418,3
4.341649,0.15017299,0.52291739,0.96435833,0.37075493,0.03016499,-0.08214387,0.0107402,0.08816402,-0.62728649,0.32257247,-1.06756711,-0.82618225,3
4.349983,0.15049459,0.52211618,0.96430111,0.37162015,0.02981183,-0.07217734,-0.00011623,0.07809179,-0.33780438,1.22249353,-0.94514179,-1.24789798,3
4.358316,0.15083921,0.52187908,0.96444523,0.37206259,0.0296272,-0.05234143,-0.0048417,0.06033936,-0.06474964,1.80452025,-0.711088,-1.38581038,3
4.366649,0.15097001,0.52142966,0.96436489,0.37253749,0.02649318,-0.03629639,-0.0101525,0.04606941,0.13903204,1.99807358,-0.36288193,-1.13918996,3
4.374982,0.1511177,0.52116007,0.96422333,0.37287593,0.02766277,-0.01645393,-0.01222556,0.03443,0.26132697,1.6338551,-0.05616112,-0.67947036,3
4.383316,0.15132491,0.52104884,0.96403408,0.3731778,0.03215222,-0.00169278,-0.01223748,0.03444396,0.39911917,0.87326634,0.12987599,-0.17342819,3
4.391649,0.15159769,0.52098948,0.96381819,0.37353069,0.03844649,0.0067276,-0.00782791,0.0398079,0.50421387,-0.00584968,0.23743464,0.36729094,3
4.399982,0.15208457,0.52157331,0.96394199,0.3743009,0.04274266,-0.00032008,-0.00325323,0.04286748,0.47888768,-0.76886791,0.31176937,0.72490025,3
4.408316,0.15242562,0.52149701,0.96389884,0.37465301,0.04609365,-0.01718766,-0.00195683,0.04923281,0.35430652,-0.92878246,0.48726711,0.58045423,3
4.416649,0.15284598,0.52146471,0.96404147,0.37509808,0.04848082,-0.03407969,-0.00096262,0.05926839,0.14735535,-0.32348904,0.77576542,0.33426908,3
4.424982,0.15314449,0.52059215,0.96391135,0.3760294,0.04986068,-0.04040853,0.00366749,0.06428365,-0.14498124,0.71268892,1.11739933,0.40322357,3
4.433316,0.15360549,0.52001607,0.96377659,0.37677944,0.04908865,-0.02233931,0.0182677,0.05694251,-0.51577383,1.56496835,1.36343968,0.4161481,3
4.441649,0.15410051,0.51985347,0.96395528,0.37733027,0.04322635,0.00721636,0.03585532,0.05662329,-0.8740353,1.89737892,1.35231662,0.15414411,3
4.449982,0.15453215,0.52014095,0.96430665,0.37795672,0.03258882,0.03255857,0.0506862,0.06849221,-1.13921273,1.42743647,0.92523491,-0.16055004,3
4.458315,0.15476529,0.52110893,0.96519673,0.37929222,0.01918115,0.03962294,0.05650543,0.07162931,-1.21427131,0.26055658,0.16432023,-0.49270016,3
4.466649,0.15476522,0.52149671,0.96570611,0.3799324,0.00763151,0.0337161,0.05361936,0.06379695,-1.04721582,-0.83032322,-0.50006545,-0.85622388,3
4.474982,0.15466636,0.52160472,0.96609229,0.3803454,-0.00109256,0.01401966,0.04140871,0.04373129,-0.75806481,-1.33688688,-0.83492708,-1.07665861,3
4.483315,0.15465802,0.52138251,0.96622962,0.38060674,-0.00474246,-0.00681641,0.02742182,0.02865154,-0.50766397,-1.30933857,-0.85703593,-1.01490164,3
4.491649,0.15465033,0.52125269,0.9663859,0.38081005,-0.0050989,-0.01556045,0.0215269,0.02704688,-0.33229676,-0.94419038,-0.64412755,-0.62889838,3
4.499982,0.15461901,0.52114958,0.96654612,0.38100314,-0.00662762,-0.0166387,0.02024659,0.02703139,-0.24851558,-0.41150177,-0.32656461,-0.14689539,3
4.508315,0.15455733,0.52102476,0.96673143,0.38123491,-0.00984419,-0.01447505,0.0215877,0.02779323,-0.2856251,-0.03753453,-0.14317994,0.0405067,3
4.516648,0.15443997,0.52088273,0.96692437,0.3815017,-0.01256516,-0.01436418,0.02105066,0.02841378,-0.33847654,0.08615799,-0.16518255,0.0115553,3
4.524982,0.15431368,0.52076268,0.96711802,0.38176221,-0.0154241,-0.01448637,0.01901515,0.02844879,-0.30726638,0.12248499,-0.2940571,-0.05945241,3
4.533315,0.15417708,0.52065015,0.96727824,0.38200092,-0.01844563,-0.01399582,0.01548714,0.02785634,-0.21575548,0.22274084,-0.43212751,-0.17197414,3
4.541648,0.154044,0.52055162,0.96738744,0.38219926,-0.02054163,-0.01222496,0.01106922,0.02634267,-0.10493337,0.41549063,-0.51328593,-0.23855294,3
4.549982,0.15384671,0.52042359,0.96745551,0.38244411,-0.0207501,-0.00803533,0.00606539,0.02306344,0.0184112,0.6083203,-0.54373467,-0.1940939,3
4.558315,0.1536261,0.52033556,0.96747833,0.38268274,-0.01932525,-0.00119687,0.00122071,0.01940071,0.11335709,0.72847116,-0.51133448,-0.08326851,3
4.566648,0.15343966,0.52032268,0.96747887,0.38286963,-0.0172948,0.00697914,-0.00321032,0.01892418,0.10632151,0.70871925,-0.4073641,0.03747508,3
4.574982,0.15334296,0.52045441,0.96742398,0.38304201,-0.01548878,0.01424974,-0.00673654,0.02209838,-0.03707295,0.54573613,-0.25000656,0.19137801,3
4.583315,0.15327606,0.52066457,0.96734947,0.38327482,-0.01538402,0.01842625,-0.00837866,0.02542434,-0.25640556,0.31647328,-0.08375829,0.35693511,3
4.591648,0.15316913,0.52087992,0.96723932,0.38353929,-0.01875646,0.01854248,-0.00774387,0.02748811,-0.45631269,0.09997435,0.05323336,0.43787271,3
4.599981,0.15298913,0.52102661,0.96715796,0.38378534,-0.02538393,0.01680262,-0.00567439,0.03096564,-0.56587011,-0.03769074,0.12649159,0.42580274,3
4.608315,0.15275036,0.52111703,0.96713018,0.38404217,-0.03237141,0.01550204,-0.00369014,0.036081,-0.53096133,-0.05315936,0.1136026,0.37943324,3
4.616648,0.15242904,0.52118009,0.96714574,0.38437,-0.03722712,0.01509255,-0.00267268,0.040259,-0.32478544,0.03307604,0.03438144,0.27807769,3
4.624981,0.15206918,0.52134174,0.96715462,0.38476461,-0.0388746,0.01599974,-0.00301183,0.04214615,-0.02910138,0.1082859,-0.05532785,0.08934686,3
4.633315,0.15170521,0.52150619,0.96711463,0.38516602,-0.03734857,0.01777894,-0.0044948,0.04160781,0.20438083,0.08103442,-0.11310071,-0.12186055,3
4.641648,0.15139303,0.52167481,0.96704233,0.38552812,-0.03274484,0.02020903,-0.00622811,0.03897972,0.30579126,-0.03239055,-0.13691176,-0.2668418,3
4.649981,0.15114996,0.52181387,0.96698016,0.38581496,-0.02815988,0.01989075,-0.00738028,0.03525747,0.26176018,-0.21241586,-0.13432975,-0.29072419,3
4.658315,0.15095462,0.52196896,0.96691751,0.38607213,-0.02613004,0.01627929,-0.007965,0.03179992,0.01809079,-0.50651848,-0.12378795,-0.10355894,3
4.666648,0.1508155,0.5222038,0.96686983,0.38634923,-0.0265434,0.01110439,-0.00878516,0.03008386,-0.39522859,-0.83973849,-0.1284418,0.31558967,3
4.674981,0.15058117,0.52226031,0.9667908,0.38660291,-0.03045705,0.00362517,-0.00980858,0.03220221,-0.76680011,-0.97110933,-0.13984191,0.73635465,3
4.683314,0.150304,0.52225173,0.96670067,0.38689449,-0.04016237,-0.00811401,-0.01138096,0.04252504,-0.96054167,-0.85215652,-0.12502892,0.96241105,3
4.691648,0.14997718,0.52212918,0.96658677,0.38726166,-0.05321852,-0.0192935,-0.01297956,0.05807684,-0.97549212,-0.57560545,-0.07410593,0.98655039,3
4.699981,0.14951785,0.52190888,0.96648741,0.3877807,-0.06274129,-0.0222505,-0.01369541,0.0679641,-0.73937368,-0.10372721,-0.0025964,0.7242834,3
4.708314,0.14886658,0.52160001,0.96635211,0.38851407,-0.0674167,-0.01901813,-0.01301949,0.07124751,-0.22422165,0.524593,0.08510782,0.16691796,3
4.716648,0.14813516,0.52135414,0.96623868,0.389294,-0.06752145,-0.01168017,-0.01144831,0.069474,0.30350581,0.9755618,0.19496,-0.34062761,3
4.724981,0.14758533,0.52138817,0.96612883,0.38985571,-0.06137098,0.00022233,-0.00971619,0.06213574,0.55083543,1.08315861,0.32787827,-0.52025062,3
4.733315,0.14714344,0.52146834,0.96608591,0.39030686,-0.05057087,0.0139094,-0.0072718,0.05295057,0.49700713,0.92822111,0.39081413,-0.44255969,3
4.741648,0.14680478,0.52165347,0.96603918,0.39069563,-0.04349324,0.02153405,-0.0030017,0.04862497,0.22442055,0.51974833,0.29142493,-0.19820113,3
4.749981,0.14651823,0.52189088,0.96600121,0.39106968,-0.04469055,0.02377877,0.00264646,0.050692,-0.15629247,-0.00028266,0.05869674,0.14335787,3
4.758314,0.14622444,0.52215189,0.96600527,0.39146268,-0.05176625,0.01961001,0.00342311,0.05546183,-0.4380776,-0.34137404,-0.23456281,0.3904407,3
4.766647,0.14577039,0.52231002,0.96612233,0.39195752,-0.05975211,0.01093869,-0.00205458,0.06077985,-0.4163534,-0.40869802,-0.55401176,0.38304675,3
4.774981,0.14515862,0.52244544,0.96625376,0.39259773,-0.06388839,0.00528516,-0.01091842,0.06502977,-0.16215755,-0.3827472,-0.79150963,0.22039275,3
4.783314,0.14446263,0.52225745,0.96607822,0.39333972,-0.06299312,0.00503006,-0.01911648,0.06602178,0.08920944,-0.2189797,-0.70211989,0.02804659,3
4.791647,0.14392778,0.52223128,0.96574682,0.39396948,-0.05699344,0.00785116,-0.02606402,0.06316032,0.17858984,0.14201283,-0.252597,-0.09450027,3
4.799981,0.14355655,0.5223164,0.96535391,0.39451668,-0.05289248,0.00556114,-0.02970231,0.06091607,0.07253527,0.46217331,0.2700029,-0.00906672,3
4.808314,0.14324786,0.52259964,0.96520084,0.3949627,-0.05317769,0.00898007,-0.02303788,0.05864514,-0.16038017,0.56294304,0.62624234,0.20179807,3
4.816648,0.1429124,0.52276927,0.96505576,0.39536563,-0.05805262,0.01864977,-0.0099105,0.06177491,-0.31402448,0.73069215,0.81727684,0.36346298,3
4.824981,0.14224598,0.52246082,0.96492493,0.39611155,-0.06429013,0.02791476,0.00047922,0.07009054,-0.22429831,1.06422448,0.75754893,0.49543312,3
4.833314,0.14165618,0.52284944,0.9650597,0.39683062,-0.06806401,0.03246916,0.00414373,0.07552567,0.00282289,1.13178682,0.37153187,0.53599364,3
4.841647,0.14097334,0.52325219,0.9651866,0.39763346,-0.06511148,0.04324513,0.00479402,0.0783111,0.19953163,0.84921563,-0.08251971,0.33360556,3
4.84998,0.14050716,0.52394891,0.96532893,0.39848375,-0.05789616,0.05686485,0.00165821,0.0811685,0.26521018,0.50034565,-0.32418272,0.07477261,3
4.858314,0.14006177,0.52418816,0.96522528,0.39899987,-0.05339569,0.06090308,-0.00454428,0.08112296,0.21552925,0.24867228,-0.36518267,-0.02761159,3
4.866647,0.1397215,0.52466911,0.9651047,0.39960122,-0.05391336,0.05530618,-0.00934605,0.07779957,0.07805666,-0.12285256,-0.33207211,-0.12717737,3
4.87498,0.13932648,0.52526855,0.96498209,0.4003295,-0.057875,0.04749138,-0.01050596,0.07559975,-0.0375833,-0.56744325,-0.24283366,-0.31687865,3
4.883314,0.13879248,0.52579051,0.96490091,0.40108061,-0.05841249,0.0477155,-0.0098062,0.07605885,-0.02716284,-0.77457321,-0.14858958,-0.4266507,3
4.891647,0.13815591,0.52599061,0.9648782,0.40174827,-0.05782121,0.04158573,-0.01067523,0.07201823,0.03050612,-0.74280757,-0.12320982,-0.39054742,3
4.899981,0.13762322,0.52617586,0.96482331,0.4023149,-0.05519531,0.03164542,-0.01239484,0.06481965,-0.03618002,-0.76348931,-0.11198848,-0.29557741,3
4.908314,0.13731094,0.5265944,0.96467447,0.4028579,-0.05389339,0.02279887,-0.0146175,0.06031548,-0.26334023,-0.93696862,-0.08346263,-0.08823333,3
4.916647,0.13694,0.5267626,0.96451145,0.40329659,-0.0568261,0.01770086,-0.01573211,0.06156319,-0.52543342,-1.08174479,-0.10730711,0.28932172,3
4.92498,0.13656156,0.52694404,0.96433383,0.40375233,-0.06438386,0.01229053,-0.01383429,0.06699049,-0.67669886,-1.04987037,-0.16746053,0.58587831,3
4.933313,0.13584216,0.52677643,0.96424156,0.40449673,-0.07420853,-0.00067234,-0.01418954,0.07555594,-0.57156968,-0.72448236,-0.19917291,0.5301134,3
4.941647,0.1351434,0.5268572,0.96417916,0.4052029,-0.08108529,-0.0138629,-0.01823433,0.0842585,-0.23454805,-0.08308239,-0.19355343,0.24636866,3
4.94998,0.13439935,0.52685845,0.96414077,0.40594792,-0.08114758,-0.01527077,-0.02241263,0.08555964,0.27115592,0.98644221,-0.08527464,0.14597005,3
4.958313,0.13370582,0.5264492,0.96382034,0.4068146,-0.07410005,-0.00015378,-0.02393017,0.07786844,0.85214287,2.31767392,0.20037223,0.425134,3
4.966647,0.13312571,0.52625263,0.96350324,0.40750435,-0.0644071,0.02856862,-0.02036103,0.07334175,1.28957665,3.19925261,0.52702379,0.79800421,3
4.97498,0.1326063,0.52640909,0.96324009,0.40810728,-0.05076116,0.06790248,-0.01269167,0.08572352,1.41416895,3.07427025,0.69014865,0.89293557,3
4.983314,0.13224931,0.52739567,0.96325028,0.4091565,-0.03541975,0.10474306,-0.00260116,0.11060034,1.2039485,1.95664084,0.61507362,0.51796556,3
4.991647,0.13197526,0.52882868,0.96342695,0.41062614,-0.02340371,0.11988449,0.00384571,0.12220808,0.7112388,0.26191303,0.3657454,-0.29245955,3
4.99998,0.13191804,0.53009349,0.9635033,0.41189456,-0.01846738,0.10798021,0.00430168,0.10963245,0.02815314,-1.43682909,0.05316181,-1.13459921,3
5.008313,0.1319176,0.53106177,0.96355981,0.41286448,-0.02351845,0.07585854,0.00036419,0.07942146,-0.64681703,-2.53541589,-0.19931477,-1.51667511,3
5.016646,0.13176906,0.53124195,0.96342963,0.41313183,-0.03482773,0.04239815,-0.0037861,0.05499917,-1.13159156,-2.75520992,-0.27830583,-1.26076925,3
5.02498,0.13142096,0.53130317,0.96336311,0.41349149,-0.04891579,0.01815207,-0.00628951,0.05255293,-1.31063867,-2.35898829,-0.2147751,-0.49956709,3
5.033313,0.13075799,0.53121042,0.96333736,0.41416141,-0.06130705,0.00633898,-0.0069398,0.06202336,-1.13430738,-1.69368196,-0.10473216,0.28691563,3
5.041646,0.13019565,0.5313558,0.96329671,0.41474366,-0.07078929,0.00023186,-0.00626388,0.07106626,-0.7170909,-0.96948212,0.00239137,0.52258629,3
5.04998,0.12958176,0.53146487,0.9632659,0.41536793,-0.07580579,-0.00900809,-0.00625255,0.07659476,-0.2485961,-0.31993404,0.0848157,0.23183878,3
5.058313,0.12903632,0.53144383,0.96316135,0.41592371,-0.07387251,-0.01287167,-0.00588956,0.07521645,0.16357647,0.18855245,0.06962833,-0.1475706,3
5.066646,0.12831692,0.531106,0.96310544,0.41672045,-0.0687672,-0.00821713,-0.00439944,0.069396,0.53196585,0.72719204,-0.06632017,-0.37867928,3
5.07498,0.12763084,0.53072464,0.96307892,0.41750583,-0.06274889,0.00447156,-0.00301243,0.0629801,0.74506319,1.23213935,-0.22524172,-0.37353718,3
5.083313,0.12721258,0.53087866,0.96307588,0.41795155,-0.05649962,0.01781173,-0.00584605,0.05952848,0.7461068,1.36374259,-0.33365992,-0.22481796,3
5.091646,0.12685034,0.53135729,0.96311426,0.41855302,-0.04780759,0.03307237,-0.01254027,0.05946936,0.66836196,1.0510838,-0.36623651,-0.1672329,3
5.099979,0.12654585,0.53194511,0.96301162,0.41922295,-0.0423974,0.0430234,-0.01774616,0.06295617,0.56696898,0.53047621,-0.23300712,-0.23787013,3
5.108313,0.1261211,0.53210312,0.96272355,0.41975993,-0.03927381,0.04396456,-0.01920708,0.06200182,0.41171288,0.05913173,0.11074154,-0.330461,3
5.116646,0.12580754,0.53241563,0.96243197,0.42029002,-0.03701955,0.03705993,-0.01654512,0.05493293,0.26141036,-0.30799398,0.4630245,-0.43992051,3
5.124979,0.12547275,0.53265852,0.96229213,0.42072663,-0.03559522,0.02976727,-0.00925425,0.04731544,0.17248349,-0.50955212,0.60693747,-0.52813685,3
5.133313,0.12530318,0.53314412,0.96235359,0.42124465,-0.03434813,0.02746116,0.00018418,0.04397663,0.06539807,-0.4629114,0.55183494,-0.41522774,3
5.141646,0.12499718,0.5332371,0.96245205,0.42157927,-0.03343529,0.02527962,0.00562968,0.04229268,-0.02153349,-0.15369771,0.37357989,-0.12153052,3
5.149979,0.12469954,0.53334349,0.96253628,0.42190638,-0.03393187,0.02252051,0.00539186,0.04108062,-0.02268696,0.18077163,0.09620744,0.13236654,3
5.158313,0.12436052,0.53347147,0.96258754,0.42227235,-0.03659203,0.02313146,0.00308634,0.04340008,-0.01074698,0.38977578,-0.13933055,0.27920607,3
5.166646,0.12411533,0.5337097,0.96253657,0.422618,-0.03687009,0.03135813,0.00106633,0.04841356,-0.09764542,0.43832651,-0.17660759,0.35075936,3
5.174979,0.12381129,0.53401542,0.96252823,0.42304924,-0.03485485,0.03939048,-0.00153959,0.05261978,-0.27680719,0.17379564,-0.09573298,0.32485339,3
5.183312,0.12346479,0.53437912,0.9625333,0.42355162,-0.03499045,0.04346388,-0.00192762,0.0558315,-0.51469743,-0.40868974,-0.02227682,0.32898498,3
5.191646,0.12318276,0.53481656,0.96254063,0.42407215,-0.04171664,0.03683761,-0.00023127,0.05565376,-0.76853675,-0.94804609,0.05660461,0.41012698,3
5.199979,0.12294335,0.53522325,0.96248102,0.42454782,-0.05264236,0.01954921,0.00085056,0.0561615,-0.89255118,-1.12492394,0.11968113,0.40635237,3
5.208313,0.12253761,0.53544515,0.96250719,0.42501101,-0.06375755,0.00142038,0.00147761,0.06379049,-0.78118992,-0.943766,0.07829371,0.33695006,3
5.216646,0.12185884,0.53522098,0.96253425,0.42572635,-0.0702869,-0.00522258,0.00245036,0.07052325,-0.44695038,-0.3970333,-0.03413108,0.27250686,3
5.224979,0.12102882,0.53479469,0.96259278,0.42666128,-0.07090999,-0.00078857,0.00281454,0.07097021,-0.00094146,0.36734518,-0.146054,0.10625494,3
5.233312,0.12036261,0.53465539,0.96260601,0.42734203,-0.06801633,0.00717643,0.00064194,0.06839689,0.38660401,0.90524459,-0.26026696,-0.12787952,3
5.241646,0.11998137,0.53508908,0.96261036,0.42791948,-0.0621512,0.01864798,-0.00297846,0.06495684,0.5899654,0.99626386,-0.37547654,-0.25474972,3
5.249979,0.11964145,0.5355733,0.96258277,0.42851174,-0.05502335,0.03025186,-0.00688973,0.06316813,0.72139037,1.04888201,-0.42062986,-0.16432634,3
5.258312,0.11912642,0.53573507,0.96249253,0.42905906,-0.04893896,0.03627851,-0.0107706,0.06186403,0.8741439,1.24729574,-0.35667831,0.14557867,3
5.266645,0.11859879,0.53583419,0.96238059,0.42960748,-0.04412736,0.03982024,-0.01434153,0.06114372,0.89048123,1.19252491,-0.22932599,0.35476559,3
5.274979,0.11819751,0.53607631,0.96224457,0.43009549,-0.03481797,0.05498431,-0.01589245,0.06699355,0.65306103,0.70509183,-0.06692704,0.15409352,3
5.283312,0.11805957,0.53667253,0.96208048,0.43072909,-0.02432594,0.07162481,-0.01527673,0.07717022,0.31048879,0.09689154,0.10353421,-0.16763501,3
5.291646,0.11793254,0.53742707,0.96194297,0.43150651,-0.02171093,0.07149069,-0.01322394,0.07587592,-0.07472225,-0.5937826,0.19426624,-0.35605711,3
5.299979,0.11793993,0.53846806,0.96183628,0.43255299,-0.0294124,0.05172035,-0.0100011,0.06033329,-0.60751367,-1.51934063,0.14376038,-0.41775823,3
5.308312,0.11766137,0.53886652,0.96178359,0.43304202,-0.03860899,0.03106368,-0.00753287,0.05012335,-1.06966555,-2.18553638,-0.00841387,-0.22127374,3
5.316645,0.11720205,0.5387668,0.96175301,0.43351305,-0.04805964,0.01209681,-0.00827793,0.05024526,-1.12360203,-2.027107,-0.17835881,0.19085893,3
5.324979,0.11657175,0.53825498,0.96172762,0.4343254,-0.06055469,-0.00843528,-0.01221662,0.06234797,-0.88658869,-1.33590233,-0.25419074,0.4987781,3
5.333312,0.11619289,0.53844583,0.96162796,0.43476117,-0.0697667,-0.02071866,-0.01719005,0.0747807,-0.6843279,-0.90981257,-0.20394138,0.64257729,3
5.341645,0.11564691,0.5384559,0.96142143,0.43534499,-0.07133162,-0.01851447,-0.01975067,0.07629597,-0.44657651,-0.8035714,-0.10326119,0.61931127,3
5.349978,0.11495006,0.53828251,0.96116841,0.43610635,-0.07040648,-0.01243596,-0.0174237,0.0735888,-0.07527322,-0.69591624,-0.03557716,0.35690272,3
5.358312,0.11418864,0.53779328,0.96096623,0.43703371,-0.07272816,-0.02388666,-0.01469976,0.07794897,0.2303506,-0.46936765,0.01682275,-0.0196343,3
5.366645,0.11367492,0.5377242,0.96092433,0.43755376,-0.07173485,-0.03967778,-0.01468545,0.08328192,0.35188305,-0.12788285,0.0593332,-0.32218102,3
5.374979,0.11319786,0.53775603,0.96098679,0.43803594,-0.06562274,-0.04601676,-0.01790352,0.08212443,0.49465874,0.5826472,0.06335559,-0.53097582,3
5.383312,0.1126202,0.53710258,0.96080649,0.43892655,-0.05827987,-0.03035855,-0.0178165,0.06808534,0.75375974,1.75603259,0.07558054,-0.52171552,3
5.391645,0.11205917,0.53645384,0.96052635,0.43982881,-0.05403116,-0.00650587,-0.01482135,0.05640359,0.91001135,2.84599686,0.16126521,-0.11005677,3
5.399978,0.11162809,0.53604788,0.96015096,0.44052991,-0.04682343,0.02395461,-0.01189713,0.05392401,0.80686486,3.07458496,0.2238816,0.38272518,3
5.408312,0.1113527,0.53706861,0.9602899,0.44159624,-0.03615461,0.05724334,-0.01046245,0.06850853,0.5624848,2.22535491,0.08898929,0.47305617,3
5.416645,0.11104944,0.53795761,0.96038777,0.44254065,-0.02848167,0.0833771,-0.00911657,0.08857798,0.2880381,0.89752567,-0.13125403,0.22158705,3
5.424978,0.11090166,0.53892344,0.96039754,0.44351777,-0.03013921,0.08301232,-0.01018171,0.08889929,-0.13136357,-0.55698937,-0.22597148,-0.12898229,3
5.433311,0.11072429,0.53929126,0.96005636,0.44404989,-0.03607012,0.05863988,-0.01603252,0.07068756,-0.64718294,-1.9972018,-0.16945611,-0.44536194,3
5.441645,0.11047972,0.53983116,0.95982921,0.44468465,-0.04249404,0.03150416,-0.02021321,0.05662887,-0.92663252,-2.96673894,-0.08506121,-0.36329088,3
5.449978,0.10992906,0.5399034,0.95971161,0.44525236,-0.05228078,0.00397863,-0.01916118,0.05582348,-0.80905807,-2.95280457,-0.00658753,0.07185913,3
5.458312,0.10944975,0.53994209,0.95964837,0.44573736,-0.06333853,-0.02328107,-0.01402384,0.06892348,-0.56638843,-2.27541494,0.06639063,0.4579649,3
5.466645,0.10892195,0.53955334,0.95951474,0.44640636,-0.06775957,-0.04540044,-0.01237993,0.08249741,-0.34965584,-1.45025098,0.0766081,0.54891503,3
5.474978,0.10833924,0.53900445,0.95938826,0.44721684,-0.06397012,-0.05022844,-0.0145418,0.08262286,-0.06987093,-0.50712872,0.00267624,0.22584566,3
5.483311,0.10766651,0.53825843,0.95929217,0.44822598,-0.06175207,-0.04640896,-0.01696474,0.079088,0.17710407,0.47262794,-0.06191659,-0.31807661,3
5.491644,0.10719028,0.53789848,0.95917153,0.44883499,-0.06157348,-0.03737584,-0.01698382,0.07400471,0.19191186,1.09253681,-0.0116659,-0.57501823,3
5.499978,0.10685052,0.53788662,0.95897138,0.44922951,-0.06046662,-0.02416322,-0.01583761,0.0670142,0.10905578,1.25658095,0.09957985,-0.53062433,3
5.508311,0.10635406,0.53781813,0.95880461,0.4497577,-0.0585118,-0.00958029,-0.0144214,0.06101959,0.16736783,1.26799643,0.15985733,-0.48757356,3
5.516644,0.10578408,0.53767991,0.95869929,0.45035356,-0.05839125,-0.00062108,-0.0127477,0.05976979,0.30725875,1.1697315,0.12253501,-0.43017665,3
5.524978,0.10519067,0.53758264,0.95866674,0.45095578,-0.05679295,0.0061995,-0.01104955,0.05818905,0.42042196,0.94405091,0.02625972,-0.33149043,3
5.533311,0.10477431,0.53771532,0.95859838,0.45139807,-0.05158288,0.01402682,-0.01076703,0.05452957,0.48855639,0.68450159,-0.08411828,-0.28559247,3
5.541645,0.10441926,0.5379889,0.95848066,0.4518615,-0.04508089,0.02031156,-0.01263623,0.0510345,0.49898362,0.45201781,-0.19276527,-0.28195193,3
5.549978,0.1040947,0.53823692,0.9583565,0.45228842,-0.03946543,0.02408991,-0.01567668,0.04882215,0.40700361,0.21158987,-0.27874917,-0.21286033,3
5.558311,0.10376208,0.53841025,0.95822322,0.45268646,-0.03756732,0.02296755,-0.01847155,0.04774945,0.22283736,0.01457587,-0.30123353,-0.08186228,3
5.566644,0.1034435,0.53850913,0.95807433,0.45305175,-0.03736384,0.02028712,-0.02104589,0.04744,-0.04221601,-0.14841436,-0.24800864,0.07096416,3
5.574977,0.10318922,0.53873795,0.95788592,0.45344228,-0.03834889,0.01808233,-0.0231708,0.0483166,-0.32740241,-0.30307055,-0.13386482,0.22899395,3
5.583311,0.10284833,0.53885728,0.95765692,0.45386994,-0.04076393,0.01793034,-0.02433906,0.05075022,-0.49733543,-0.33932483,0.02308151,0.33392295,3
5.591644,0.1025335,0.53906316,0.95743263,0.45430791,-0.04745607,0.01443451,-0.02381036,0.05502151,-0.49926436,-0.2288634,0.19491473,0.31672248,3
5.599977,0.10210418,0.53910828,0.95722973,0.4547849,-0.05540915,0.00886265,-0.02091953,0.05988612,-0.37295523,-0.09998043,0.34762064,0.18985713,3
5.608311,0.10165539,0.53927028,0.95706314,0.45529029,-0.05880737,0.00788096,-0.01648254,0.06157995,-0.11769751,0.01369254,0.44043773,-0.02014693,3
